	ABratio	cleanReads	mpRatio	nGene	nUMI	mitoRatio	ERCCratio	avgCor	doublet	filter
WD_C-B10_83	0.987688951937422	1734237	0.8736	3450	10745	0.0684969753373662	0.0279844917637061	0.313382258464765	FALSE	TRUE
WD_C-B10_84	0.980749353398705	2317672	0.8976	3771	15353	0.042402136390282	0.0451649151292244	0.308960419068068	FALSE	TRUE
WD_C-B10_85	0.999852058059919	501125	0.8302	2700	42803	0.0151391257622129	0.00613591460914299	0.287518116982331	FALSE	TRUE
WD_C-B10_86	0.976787967977157	1619172	0.9024	4538	19529	0.0333862460955502	0.0645016539252635	0.368998017795953	FALSE	TRUE
WD_C-B10_87	0.963157544299473	1850709	0.89	3598	11248	0.0331614509246088	0.0597047597068236	0.339036093495136	FALSE	TRUE
WD_C-B10_88	0.950311731156341	1052451	0.8843	2371	5554	0.0797623334533669	0.0810807806749711	0.274120331966607	FALSE	TRUE
WD_C-B10_89	0.98841425490372	1777012	0.8862	3456	13724	0.0619352958321189	0.0723769519850628	0.305104078033106	FALSE	TRUE
WD_C-B10_90	0.985379101692934	1872067	0.8864	3360	10142	0.0346085584697298	0.0686064486668106	0.325761982847106	FALSE	TRUE
WD_C-B10_91	0.960249449580098	1644651	0.8894	4274	19100	0.0238219895287958	0.0496289343083608	0.352407023005605	FALSE	TRUE
WD_C-B10_92	0.894685815408157	173487	0.7601	79	99	0.0707070707070707	0.843589118713254	0.0746003215920188	FALSE	FALSE
WD_C-B10_93	0.987346532197735	1391362	0.8996	3918	16031	0.0240159690599464	0.0656952567139946	0.344397782137487	FALSE	TRUE
WD_C-B10_94	0.977433270958514	2089365	0.897	3874	19556	0.0569134792391082	0.0516752702969994	0.318365979651614	FALSE	TRUE
WD_C-B10_95	0.992155749366782	2428701	0.8978	4329	19787	0.0135442462222671	0.048640358086903	0.346772994821399	FALSE	TRUE
WD_C-B10_96	0.978264439131618	2253236	0.8842	3495	18322	0.150911472546665	0.0509395772868614	0.285003142378403	FALSE	FALSE
WD_C-C1_01	0.986087187980314	2395821	0.8902	4735	14985	0.0345011678345012	0.0178142433398564	0.329750233300551	FALSE	TRUE
WD_C-C1_02	0.978454715389772	1051643	0.866	2745	7784	0.0512589928057554	0.0669650864721148	0.311808637391266	FALSE	TRUE
WD_C-C1_03	0.954143518066221	489713	0.8599	1135	2193	0.276789785681715	0.0676623687253879	0.101040040604881	FALSE	FALSE
WD_C-C1_04	0.966137602977526	1764891	0.8748	3863	13994	0.051664999285408	0.0361211780492784	0.344476343840188	FALSE	TRUE
WD_C-C1_05	0.980556425550801	768247	0.8849	2141	4916	0.0482099267697315	0.0831566082087182	0.288484018277245	FALSE	TRUE
WD_C-C1_06	0.979768941878681	593618	0.8966	2308	6461	0.0566475777743383	0.136584221331508	0.297219534074846	FALSE	TRUE
WD_C-C1_07	0.987693907029359	2250285	0.9079	4245	18270	0.0391351943076081	0.0405543522982996	0.310999400255179	FALSE	TRUE
WD_C-C1_08	0.979158268668749	175125	0.7624	69	78	0.0128205128205128	0.771275540567348	0.0685965363003723	FALSE	FALSE
WD_C-C1_09	0.993963363222904	1436985	0.8864	3765	20369	0.0356423977613039	0.0916725846033403	0.354650329663541	FALSE	TRUE
WD_C-C1_10	0.98483331402603	1475554	0.8887	3892	13692	0.0264387963774467	0.0646478655576733	0.357583894686165	FALSE	TRUE
WD_C-C1_11	0.989231168065769	1180134	0.8927	3430	11728	0.0257503410641201	0.0772502118548701	0.340471060414462	FALSE	TRUE
WD_C-C1_12	0.977802139649629	1431886	0.9032	4051	17712	0.0150180668473351	0.0556339264342137	0.359941006689283	FALSE	TRUE
WD_C-C1_13	0.993307797137212	1532116	0.9076	2952	11541	0.0493891343904341	0.0876211815403948	0.303638688088043	FALSE	TRUE
WD_C-C1_14	0.989595846775547	2307481	0.8998	4692	25064	0.022661985317587	0.041490676933535	0.367080318692529	FALSE	TRUE
WD_C-C1_15	0.978971976299883	2085444	0.6381	3386	9686	0.0265331406153211	0.0750101720877911	0.346265161630737	FALSE	TRUE
WD_C-C1_16	0.991212340418469	2050732	0.9054	4062	13320	0.0228978978978979	0.0688564420096318	0.364096050266972	FALSE	TRUE
WD_C-C1_17	0.992795821779091	1616948	0.8851	4345	21386	0.0653698681380342	0.0665875760960094	0.355651606037317	FALSE	TRUE
WD_C-C1_18	0.986715725260223	1371402	0.8993	2974	9257	0.0409419898455223	0.0797398108096538	0.308191888364186	FALSE	TRUE
WD_C-C1_19	0.990174398330781	2281136	0.899	4617	20291	0.0265635010595831	0.0486154090575209	0.35014977562457	FALSE	TRUE
WD_C-C1_20	0.924212269333036	785190	0.8975	2816	6545	0.0305576776165011	0.0682244845455548	0.317829398127298	FALSE	TRUE
WD_C-C1_21	0.990376368730605	1718470	0.8977	3977	15352	0.0197368421052632	0.0594446808767716	0.361100871873547	FALSE	TRUE
WD_C-C1_22	0.986270972985299	1985865	0.9085	4547	19090	0.0212152959664746	0.0459103599618553	0.374430715710169	FALSE	TRUE
WD_C-C1_23	0.984340865070606	1553700	0.8891	3385	10003	0.0397880635809257	0.0652250264153857	0.321604784622959	FALSE	TRUE
WD_C-C1_24	0.992016084689676	2518083	0.8952	4431	16651	0.0290673232838869	0.0592545939298847	0.366804686197429	FALSE	TRUE
WD_C-C1_25	0.993857850848059	2755175	0.8988	5032	34161	0.0126167266766195	0.0578016010858564	0.37086172924443	FALSE	TRUE
WD_C-C1_26	0.989448340981927	2179393	0.8976	4918	25623	0.0514381610272021	0.0564852063949093	0.358510785887865	FALSE	TRUE
WD_C-C1_27	0.987631360598609	1801965	0.8966	3914	14275	0.0229772329246935	0.0531057436798049	0.345375831849939	FALSE	TRUE
WD_C-C1_28	0.696737639167638	1474513	0.8805	4181	14196	0.0519864750633981	0.0560538745133281	0.370166506190964	FALSE	FALSE
WD_C-C1_29	0.992967629018779	2295134	0.9059	4251	21687	0.018905334993314	0.0642611982491155	0.341867569910229	FALSE	TRUE
WD_C-C1_30	0.981624975100319	1737199	0.9098	3444	10543	0.0322488855164564	0.055133905812965	0.326657883268443	FALSE	TRUE
WD_C-C1_31	0.950142507883969	1823732	0.8972	3640	12719	0.0665932856356632	0.0741752329873698	0.311323206294736	FALSE	TRUE
WD_C-C1_32	0.992833854427301	2383125	0.9034	3973	14955	0.0365763958542294	0.0621925020686389	0.347124033909185	FALSE	TRUE
WD_C-C1_33	0.990469607388122	1885373	0.9012	5034	28495	0.0223547990875592	0.0594667678010396	0.378505299988882	FALSE	TRUE
WD_C-C1_34	0.978494584150793	2666267	0.8915	4487	29255	0.236814219791489	0.036417873969183	0.339388984546386	FALSE	FALSE
WD_C-C1_35	0.980356236038278	1651049	0.9056	3874	13194	0.0272851296043656	0.0459714902807775	0.35228417045881	FALSE	TRUE
WD_C-C1_36	0.959516773590972	1326029	0.9001	4499	18023	0.0244687343949398	0.0461553009108046	0.376116412563646	FALSE	TRUE
WD_C-C1_37	0.994341106548291	2101590	0.902	4408	27317	0.0154116484240583	0.0531537143831962	0.339156862532921	FALSE	TRUE
WD_C-C1_38	0.973314757771674	2081511	0.839	4602	22488	0.0376645321949484	0.0441271939870898	0.364251283626057	FALSE	TRUE
WD_C-C1_39	0.993875298735542	2007178	0.8976	5075	39287	0.0145340697940795	0.0508477884254407	0.385478293732287	FALSE	TRUE
WD_C-C1_40	0.992058312013978	1903916	0.9051	4398	18943	0.0210103996199124	0.0525896333294841	0.360305468520839	FALSE	TRUE
WD_C-C1_41	0.991083940160177	1548534	0.8956	4598	23345	0.0209466695223817	0.0734582886180599	0.368914065756514	FALSE	TRUE
WD_C-C1_42	0.977293823377191	1801509	0.8903	3739	12412	0.0327908475668708	0.0653845086269389	0.348993821144	FALSE	TRUE
WD_C-C1_43	0.988766364833501	1577649	0.8956	3988	15872	0.036101310483871	0.0424010475105157	0.358019785696196	FALSE	TRUE
WD_C-C1_44	0.98833018303063	1218894	0.893	3254	16734	0.0623879526712083	0.0696110768784661	0.32370591017342	FALSE	TRUE
WD_C-C1_45	0.993474200635305	547502	0.8844	1991	12249	0.014939995101641	0.203387581622576	0.282659073690131	FALSE	TRUE
WD_C-C1_46	0.987813373507323	2636311	0.8959	4966	28191	0.0180908800681068	0.0329487232162136	0.343423013672949	FALSE	TRUE
WD_C-C1_47	0.972209876764222	1395014	0.9074	3742	11825	0.0608033826638478	0.0863175234503758	0.332465004625011	FALSE	TRUE
WD_C-C1_48	0.99101665689726	1539159	0.9014	3729	13665	0.0420051225759239	0.0927363360693761	0.352526679010584	FALSE	TRUE
WD_C-C1_49	0.987227209484736	1526833	0.9015	3638	11358	0.0244761401655221	0.0797947736015205	0.348730358637308	FALSE	TRUE
WD_C-C1_50	0.995062829201106	2926775	0.9005	4806	29812	0.0136522205823158	0.0379114938686645	0.346139422283288	FALSE	TRUE
WD_C-C1_51	0.988769553129248	2044074	0.9011	3904	12856	0.0248133167392657	0.047836123461419	0.352528111614732	FALSE	TRUE
WD_C-C1_52	0.99338564247726	3494312	0.8962	5320	52573	0.0270861468814791	0.0222190762367545	0.354621849267088	FALSE	TRUE
WD_C-C1_53	0.989773054120005	1888300	0.9003	4375	16100	0.0496273291925466	0.0626924020769098	0.364630369789178	FALSE	TRUE
WD_C-C1_54	0.99000682448856	1809830	0.8907	2966	11950	0.0466945606694561	0.0625933562931425	0.277634219452601	FALSE	TRUE
WD_C-C1_55	0.987987666721478	1652525	0.9056	4242	17560	0.0215261958997722	0.0771061811020625	0.353017952691443	FALSE	TRUE
WD_C-C1_56	0.9925280770661	2757739	0.9097	4717	29015	0.0127864897466828	0.0500253528407529	0.364608892030511	FALSE	TRUE
WD_C-C1_57	0.990564806780552	2344447	0.9082	4739	26351	0.026222913741414	0.0554518736545507	0.3677361881265	FALSE	TRUE
WD_C-C1_58	0.992177742503179	2326511	0.9036	4294	15849	0.0300334405956212	0.0565120195958166	0.356547039217597	FALSE	TRUE
WD_C-C1_59	0.962459377140442	147525	0.8329	27	31	0	0.945158470123949	0.0357305754156308	FALSE	FALSE
WD_C-C1_60	0.99007255776067	1489766	0.8997	3667	11220	0.0276292335115865	0.0515371145617107	0.352909278594633	FALSE	TRUE
WD_C-C1_61	0.991396525890649	2864038	0.9008	4923	25934	0.0279941389681499	0.0293406756347864	0.352513875111485	FALSE	TRUE
WD_C-C1_62	0.952776696509667	163971	0.8576	82	221	0	0.90847523081434	0.0773726933222965	FALSE	FALSE
WD_C-C1_63	0.980829471030358	1858992	0.9048	4303	18636	0.0304249839021249	0.073265602286248	0.369042646321733	FALSE	TRUE
WD_C-C1_64	0.974556625995488	175534	0.833	39	45	0	0.907767189682083	0.0444546217812801	FALSE	FALSE
WD_C-C1_65	0.991018064773895	2136648	0.8981	4601	20010	0.0257871064467766	0.0423548526641344	0.366638698660938	FALSE	TRUE
WD_C-C1_66	0.9881927220251	862453	0.8824	2441	6805	0.0362968405584129	0.118971493312594	0.300469885906593	FALSE	TRUE
WD_C-C1_67	0.986982065758569	1161209	0.8839	3519	13758	0.0258031690652711	0.0787172839080716	0.348424731025032	FALSE	TRUE
WD_C-C1_68	0.988821484866734	1715957	0.9041	3587	10217	0.0242732700401292	0.0765795713129527	0.34488024324273	FALSE	TRUE
WD_C-C1_69	0.983072092014508	1063127	0.8992	2928	7508	0.0323654768247203	0.0697347245116111	0.319340306157378	FALSE	TRUE
WD_C-C1_70	0.983011062000533	2166738	0.902	4609	17693	0.0313683377606963	0.0444613051682766	0.36603580113337	FALSE	TRUE
WD_C-C1_71	0.98468343758694	2560764	0.9002	4392	16245	0.0257925515543244	0.0421488548847706	0.353274301267382	FALSE	TRUE
WD_C-C1_72	0.990523982386561	3456526	0.908	5394	30025	0.0135886761032473	0.0397255210443513	0.373888582435091	FALSE	TRUE
WD_C-C1_73	0.981759719416296	1761928	0.886	3502	11223	0.0340372449434198	0.0593614058762596	0.338001233609899	FALSE	TRUE
WD_C-C1_74	0.991990554253646	2127446	0.8949	4646	20940	0.0254059216809933	0.0496889993704001	0.362130993361441	FALSE	TRUE
WD_C-C1_75	0.989643219113014	1533458	0.8713	3600	10251	0.0269242025168276	0.0544251089165081	0.346392248718644	FALSE	TRUE
WD_C-C1_76	0.988933140114767	1414863	0.899	3629	10980	0.0298724954462659	0.0676327286310558	0.352270885756959	FALSE	TRUE
WD_C-C1_77	0.988057776961799	2346519	0.881	3183	9828	0.0620675620675621	0.0604813574628088	0.287920216910946	FALSE	TRUE
WD_C-C1_78	0.977594048596025	1646639	0.9056	3729	12431	0.0319362883114794	0.0624913074197084	0.342081600645749	FALSE	TRUE
WD_C-C1_79	0.974399400834648	1922538	0.8742	3023	8715	0.137923121055651	0.0622151080465431	0.297758724550932	FALSE	TRUE
WD_C-C1_80	0.989627185069361	2620916	0.9031	5202	24197	0.0281026573542175	0.0477939748357046	0.384374910388135	FALSE	TRUE
WD_C-C1_81	0.989005035903616	1972007	0.888	4341	23814	0.0134374737549341	0.0491929904371973	0.349079826728848	FALSE	TRUE
WD_C-C1_82	0.992047785195414	1999352	0.8877	4524	18755	0.0171154358837643	0.0551780877907154	0.368940618012262	FALSE	TRUE
WD_C-C1_83	0.987038843103315	1403342	0.8776	3193	10800	0.0372222222222222	0.0506990871285969	0.331139256143863	FALSE	TRUE
WD_C-C1_84	0.985963537907818	1876579	0.9059	4309	15711	0.0299153459359684	0.0564644163733002	0.36754805644131	FALSE	TRUE
WD_C-C1_85	0.986207696458378	1079513	0.9034	2098	5098	0.0486465280502158	0.102286649333342	0.273367242532133	FALSE	TRUE
WD_C-C1_86	0.98481276735707	2357421	0.899	4740	26666	0.0213005325133128	0.0405202718652149	0.356240984564198	FALSE	TRUE
WD_C-C1_87	0.971867511140946	2518860	0.8968	4537	22908	0.0193818753273965	0.0583389809736257	0.336786837138435	FALSE	TRUE
WD_C-C1_88	0.984905187232723	3448682	0.8999	6217	55860	0.0225742928750448	0.0279620443298741	0.380380678179461	FALSE	TRUE
WD_C-C1_89	0.991683244218882	2249533	0.8929	4438	18996	0.0308485997052011	0.059388568200647	0.352385750525816	FALSE	TRUE
WD_C-C1_90	0.981656129529684	179780	0.7776	48	53	0.0754716981132075	0.956986780603906	0.0493950729246144	FALSE	FALSE
WD_C-C1_91	0.949844025855831	1052658	0.8938	3010	8533	0.0333997421774288	0.0617383486114252	0.329878237198739	FALSE	TRUE
WD_C-C1_92	0.991797809054401	2433082	0.8818	4731	20737	0.0192409702464194	0.037505396676853	0.369164671123965	FALSE	TRUE
WD_C-C1_93	0.980780262035783	528786	0.8757	504	1193	0.460184409052808	0.143691573235606	0.0777696381766998	FALSE	FALSE
WD_C-C1_94	0.90908836375854	536031	0.8566	747	880	0.0204545454545455	0.0908580754784475	0.0735926405284333	FALSE	FALSE
WD_C-C1_95	0.992293071590477	1912782	0.8914	4411	18281	0.0374705978885181	0.0531944723347357	0.377828007532708	FALSE	TRUE
WD_C-C1_96	0.952407597751	1834506	0.8897	3798	13360	0.0323353293413174	0.062747524359792	0.348678195926336	FALSE	TRUE
WD_C-C2_01	0.983213556237381	2349150	0.8933	4571	15382	0.0265245091665583	0.0291069685167105	0.353717894384831	FALSE	TRUE
WD_C-C2_02	0.991000843554275	1756116	0.8994	4337	15273	0.0734629738754665	0.045350667122819	0.346722596139866	FALSE	TRUE
WD_C-C2_03	0.989095957140467	1399663	0.8995	3817	15030	0.0235528942115768	0.0427906732727159	0.352058627117719	FALSE	TRUE
WD_C-C2_04	0.959679379940654	2027091	0.8763	4685	25203	0.027536404396302	0.0342376116067499	0.370111124942826	FALSE	TRUE
WD_C-C2_05	0.989933714524684	1590386	0.9021	3633	12105	0.0228004956629492	0.0772818600343162	0.342092440297834	FALSE	TRUE
WD_C-C2_06	0.987030650556079	1113058	0.9013	4195	13203	0.0347648261758691	0.0689406662952831	0.355091549633559	FALSE	TRUE
WD_C-C2_07	0.989623750783749	2643129	0.9094	5367	39547	0.0182061850456419	0.0383595730080785	0.386362194415973	FALSE	TRUE
WD_C-C2_08	0.992005152789909	1464832	0.8927	3213	11691	0.0327602429219057	0.0749211014839301	0.32312930125813	FALSE	TRUE
