p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
BRF1	1.17824019711519e-06	0.203393234420338	0.981	0.994	0.0287443478488221	Pre-B	BRF1
RP11-284A20.1	1.20513857305444e-06	0.0734026467411376	0.533	0.292	0.0294005606282361	Pre-B	RP11-284A20.1
GNB1	1.298819750918e-06	0.19793057510969	0.991	0.946	0.0316860066433954	Pre-B	GNB1
TNFRSF18	1.3716907761249e-06	0.121522300108637	0.617	0.351	0.0334637681743431	Pre-B	TNFRSF18
BCOR	1.42167824042238e-06	0.238996171404678	1	0.976	0.0346832623533445	Pre-B	BCOR
STIM2	1.46669781430644e-06	0.221170267922605	1	0.976	0.0357815598778198	Pre-B	STIM2
PSMG3-AS1	1.46941600057224e-06	0.0551988815938594	0.916	0.762	0.0358478727499605	Pre-B	PSMG3-AS1
NUP160	1.49953640027177e-06	0.130420507474007	0.935	0.893	0.0365826900210302	Pre-B	NUP160
IGLV3-21	1.550265960756e-06	0.0648756564054083	0.766	0.601	0.0378202883786033	Pre-B	IGLV3-21
ADGRG1	1.56546361888555e-06	0.265314677513324	0.972	0.946	0.0381910504463318	Pre-B	ADGRG1
RASAL1	1.56758856458376e-06	0.199181571513113	0.869	0.774	0.0382428906215855	Pre-B	RASAL1
CSTP1	1.62438669992717e-06	0.0679230423412651	0.523	0.25	0.0396285379314233	Pre-B	CSTP1
RP11-1029J19.2	1.66300056680157e-06	0.0616458277499413	0.477	0.22	0.0405705618276911	Pre-B	RP11-1029J19.2
SMARCD2	1.72580589372262e-06	0.154039498287646	0.991	0.952	0.042102760583257	Pre-B	SMARCD2
RP11-534L6.2	1.77011970609272e-06	0.114915269138206	0.589	0.345	0.0431838403498379	Pre-B	RP11-534L6.2
IGLV3-25	1.78717606998554e-06	0.115982465502997	0.822	0.69	0.0435999474033673	Pre-B	IGLV3-25
CTD-3088G3.8	1.80505138467478e-06	0.304505741809125	0.981	0.923	0.0440360335805259	Pre-B	CTD-3088G3.8
IGLV2-8	1.80538453161504e-06	0.0764914113034238	0.897	0.827	0.0440441610332804	Pre-B	IGLV2-8
CFAP73	1.81272870235375e-06	0.166218158135061	0.794	0.607	0.044223329422622	Pre-B	CFAP73
RP11-262H14.5	1.83414992502002e-06	0.0733423243772166	0.579	0.292	0.0447459215707885	Pre-B	RP11-262H14.5
RASA4CP	1.9360344223615e-06	0.111592890430651	0.682	0.429	0.0472314957679312	Pre-B	RASA4CP
BAIAP3	1.96785477929713e-06	0.239452263532829	0.972	0.964	0.0480077851957328	Pre-B	BAIAP3
SYNDIG1L	2.04858235637019e-06	0.0868262124345351	0.598	0.333	0.0499772151660072	Pre-B	SYNDIG1L
SLC4A1	7.77495676750146e-14	0.624306023884599	0.964	0.909	1.89677845299966e-09	Erythrocyte	SLC4A1
NPRL3	1.77344675091628e-13	0.612427785990357	1	0.982	4.32650069353536e-09	Erythrocyte	NPRL3
RP11-968A15.8	6.26825311153787e-12	0.451525130434435	0.982	0.991	1.52920302909078e-07	Erythrocyte	RP11-968A15.8
RUNDC3A-AS1	5.7410272423446e-11	0.380670293685117	0.946	0.936	1.40058100604239e-06	Erythrocyte	RUNDC3A-AS1
HBA2	6.69361990624204e-11	0.198781401027794	0.75	0.37	1.63297551232681e-06	Erythrocyte	HBA2
UBAP2	1.08539687040013e-10	0.3477934128636	0.982	0.968	2.64793420502817e-06	Erythrocyte	UBAP2
HBQ1	1.13516384787519e-10	0.37400141486553	0.875	0.644	2.76934572327632e-06	Erythrocyte	HBQ1
HBG1	1.24267949589606e-10	0.173465125633261	0.536	0.164	3.03164089818803e-06	Erythrocyte	HBG1
GLRX5	1.84748894603867e-10	0.412632930446547	0.982	0.995	4.50713403275594e-06	Erythrocyte	GLRX5
SLC2A1	3.46184897497738e-10	0.364117145587861	0.982	1	8.44552675935481e-06	Erythrocyte	SLC2A1
Z84721.4	4.20657544120592e-10	0.245447480379385	0.768	0.402	1.0262361446366e-05	Erythrocyte	Z84721.4
SLC2A1-AS1	7.91403480293087e-10	0.343106181576229	1	0.977	1.93070793052301e-05	Erythrocyte	SLC2A1-AS1
TAL1	7.93193175398504e-10	0.515742767798485	0.929	0.868	1.93507407070219e-05	Erythrocyte	TAL1
HBZ	1.13310657745063e-09	0.115839897048848	0.75	0.365	2.76432680634856e-05	Erythrocyte	HBZ
PDIA2	1.15282567839118e-09	0.0881278909702103	0.732	0.342	2.81243352500312e-05	Erythrocyte	PDIA2
UBTF	1.69857017416273e-09	0.256292884059301	1	0.968	4.14383179688739e-05	Erythrocyte	UBTF
HBM	2.26630308178344e-09	0.321859906604601	0.786	0.534	5.52887299831887e-05	Erythrocyte	HBM
CYP4A22-AS1	3.18835029067365e-09	0.369461933082824	0.929	0.84	7.77829936912744e-05	Erythrocyte	CYP4A22-AS1
RBX1	3.20579303299131e-09	0.347757774341618	0.964	0.986	7.82085268328559e-05	Erythrocyte	RBX1
HBG2	3.93646325793972e-09	0.379461192989228	0.929	0.881	9.60339576406974e-05	Erythrocyte	HBG2
PPOX	5.02580686332218e-09	0.167273193093973	0.946	0.995	0.000122609584237608	Erythrocyte	PPOX
AC004754.3	5.72838894026268e-09	0.101779814704561	0.696	0.311	0.000139749776586648	Erythrocyte	AC004754.3
LA16c-OS12.2	6.13062525938911e-09	0.121083482435143	0.804	0.402	0.000149562733828057	Erythrocyte	LA16c-OS12.2
SLC25A39	7.15265536325292e-09	0.229838984223726	0.946	0.954	0.000174496180241918	Erythrocyte	SLC25A39
UBAP1	7.39993946762602e-09	0.48315769430791	1	0.945	0.000180528923252204	Erythrocyte	UBAP1
