p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-23440-3	7.41051695331673e-67	0.20603852070311	0.852	0.348	2.47225220286381e-61	Endo-FLT1	Peak-23440-3
Peak-25517-23	1.18936995180652e-66	0.204726394037538	0.813	0.291	3.9679046710198e-61	Endo-FLT1	Peak-25517-23
Peak-12242-2	2.72487702648978e-66	0.256713835995079	0.957	0.595	9.09057124315363e-61	Endo-FLT1	Peak-12242-2
Peak-15486-2	4.1695507592053e-66	0.143120165840302	0.804	0.242	1.39102050698152e-60	Endo-FLT1	Peak-15486-2
Peak-29245-2	4.39878494192926e-66	0.194169073805261	0.818	0.28	1.46749623961679e-60	Endo-FLT1	Peak-29245-2
Peak-37687-1	4.51150917531844e-66	0.102301603351373	0.579	0.092	1.50510262201469e-60	Endo-FLT1	Peak-37687-1
Peak-15077-10	4.64041211275516e-66	0.206598308798115	0.914	0.427	1.5481064465847e-60	Endo-FLT1	Peak-15077-10
Peak-13201-2	4.95246572374684e-66	0.188561962990212	0.861	0.345	1.65221189996208e-60	Endo-FLT1	Peak-13201-2
Peak-49339-1	5.63338863820847e-66	0.146891267020432	0.703	0.168	1.87937731714728e-60	Endo-FLT1	Peak-49339-1
Peak-25927-1	6.09063079850846e-66	0.164019027764874	0.828	0.267	2.0319197032136e-60	Endo-FLT1	Peak-25927-1
Peak-29138-3	1.56664854007432e-65	0.156313862829179	0.732	0.197	5.22655886048354e-60	Endo-FLT1	Peak-29138-3
Peak-13275-1	1.88977993064098e-65	0.123345576374614	0.646	0.13	6.3045704178086e-60	Endo-FLT1	Peak-13275-1
Peak-29848-1	2.14459973997655e-65	0.115055311224443	0.67	0.141	7.15468497652536e-60	Endo-FLT1	Peak-29848-1
Peak-46115-1	2.34071926078291e-65	0.159453523772313	0.708	0.182	7.80896715466829e-60	Endo-FLT1	Peak-46115-1
Peak-19127-1	2.39105065774145e-65	0.154979799698556	0.794	0.244	7.97687974131757e-60	Endo-FLT1	Peak-19127-1
Peak-6247-4	2.78061121161742e-65	0.185206648144319	0.823	0.321	9.27650828752533e-60	Endo-FLT1	Peak-6247-4
Peak-32896-2	3.81878699343944e-65	0.122978287374831	0.665	0.145	1.2740008040293e-59	Endo-FLT1	Peak-32896-2
Peak-21828-2	4.03253126468467e-65	0.181074632710038	0.847	0.319	1.34530888533651e-59	Endo-FLT1	Peak-21828-2
Peak-6942-8	4.28797870796808e-65	0.160367102059693	0.789	0.239	1.43052972868006e-59	Endo-FLT1	Peak-6942-8
Peak-19495-4	4.82981386931183e-65	0.131979930849604	0.732	0.181	1.6112935241966e-59	Endo-FLT1	Peak-19495-4
Peak-25319-2	5.09719823727828e-65	0.174197531496798	0.837	0.306	1.70049669273136e-59	Endo-FLT1	Peak-25319-2
Peak-15903-1	6.25930310509605e-65	0.137125130814687	0.742	0.191	2.08819114610351e-59	Endo-FLT1	Peak-15903-1
Peak-50756-1	7.07346221413455e-65	0.109415987241726	0.589	0.101	2.35980602310628e-59	Endo-FLT1	Peak-50756-1
Peak-26724-3	7.72944098065494e-65	0.176115825503527	0.751	0.216	2.57864972332022e-59	Endo-FLT1	Peak-26724-3
Peak-48369-1	9.1982484399002e-65	0.108779359324789	0.598	0.103	3.06866445502886e-59	Endo-FLT1	Peak-48369-1
Peak-35591-5	9.58026187192886e-65	0.18654958826387	0.785	0.275	3.19610948414168e-59	Endo-FLT1	Peak-35591-5
Peak-16943-1	1.2392009506058e-64	0.209556409927651	0.876	0.385	4.13414785935402e-59	Endo-FLT1	Peak-16943-1
Peak-49078-1	1.27389891072615e-64	0.146704793023774	0.722	0.185	4.24990511202993e-59	Endo-FLT1	Peak-49078-1
Peak-4188-1	1.50846441355947e-64	0.158574805204112	0.818	0.296	5.03244846865228e-59	Endo-FLT1	Peak-4188-1
Peak-1323-2	2.07494252644891e-64	0.164568001548236	0.89	0.37	6.92229876018726e-59	Endo-FLT1	Peak-1323-2
Peak-8383-2	2.33639683925996e-64	0.188551157841104	0.904	0.406	7.79454695132872e-59	Endo-FLT1	Peak-8383-2
Peak-31970-7	2.58646546710885e-64	0.0885909749081881	0.67	0.137	8.62881090344052e-59	Endo-FLT1	Peak-31970-7
Peak-50116-1	5.73587552220397e-64	0.153731287225124	0.699	0.176	1.91356837646456e-58	Endo-FLT1	Peak-50116-1
Peak-17752-1	6.46183270951976e-64	0.145929988822079	0.708	0.187	2.15575785755372e-58	Endo-FLT1	Peak-17752-1
Peak-344-6	7.08851409684573e-64	0.123013605952121	0.77	0.216	2.36482754190509e-58	Endo-FLT1	Peak-344-6
Peak-26395-1	7.98468120209086e-64	0.175606648409836	0.775	0.248	2.66380143455434e-58	Endo-FLT1	Peak-26395-1
Peak-44170-2	8.63604132756335e-64	0.161226923939941	0.694	0.173	2.88110429145372e-58	Endo-FLT1	Peak-44170-2
Peak-16314-5	9.33253663768184e-64	0.164424962770331	0.88	0.329	3.11346487784359e-58	Endo-FLT1	Peak-16314-5
Peak-25436-2	1.0038407842885e-63	0.188587365453432	0.89	0.366	3.34895339409623e-58	Endo-FLT1	Peak-25436-2
Peak-9517-3	1.03282272367154e-63	0.144166941380312	0.77	0.227	3.44564120134959e-58	Endo-FLT1	Peak-9517-3
Peak-37055-3	1.07090888459696e-63	0.152103855008899	0.732	0.203	3.57270196625929e-58	Endo-FLT1	Peak-37055-3
Peak-57858-1	1.09664604081972e-63	0.169417312405645	0.737	0.218	3.65856472262031e-58	Endo-FLT1	Peak-57858-1
Peak-45201-1	1.35553673057179e-63	0.105831432277883	0.646	0.124	4.52226030832976e-58	Endo-FLT1	Peak-45201-1
Peak-61925-2	1.42238180666834e-63	0.160013511299819	0.708	0.185	4.74526484049852e-58	Endo-FLT1	Peak-61925-2
Peak-41593-1	1.72644702352583e-63	0.0837823277665041	0.545	0.077	5.75966897306547e-58	Endo-FLT1	Peak-41593-1
Peak-41886-1	2.20324478894727e-63	0.11391377609957	0.656	0.136	7.35033307019856e-58	Endo-FLT1	Peak-41886-1
Peak-15926-3	3.71700064920985e-63	0.216627048210714	0.904	0.489	1.24004345458549e-57	Endo-FLT1	Peak-15926-3
Peak-34546-5	4.08475578949554e-63	0.102188686216506	0.675	0.148	1.36273171795676e-57	Endo-FLT1	Peak-34546-5
Peak-36951-1	4.32941867979743e-63	0.20026785111016	0.761	0.247	1.44435468344194e-57	Endo-FLT1	Peak-36951-1
Peak-25913-2	4.78467028771282e-63	0.151467997591328	0.818	0.261	1.59623299336502e-57	Endo-FLT1	Peak-25913-2
Peak-14507-3	5.0109307059817e-63	0.226313748350702	0.928	0.491	1.67171663654538e-57	Endo-FLT1	Peak-14507-3
Peak-58478-1	6.03653289508853e-63	0.156488338271605	0.665	0.16	2.01387188526207e-57	Endo-FLT1	Peak-58478-1
Peak-37012-1	6.15844378654379e-63	0.149446576672506	0.727	0.189	2.05454306540402e-57	Endo-FLT1	Peak-37012-1
Peak-19463-8	7.45234387974684e-63	0.119399441138295	0.641	0.13	2.48620625109786e-57	Endo-FLT1	Peak-19463-8
Peak-22943-1	7.51334992445146e-63	0.114112174813275	0.746	0.205	2.50655872169595e-57	Endo-FLT1	Peak-22943-1
Peak-47239-1	8.49400004124367e-63	0.108557272409124	0.627	0.121	2.83371732975946e-57	Endo-FLT1	Peak-47239-1
Peak-23901-1	1.09749288547126e-62	0.177075763579684	0.828	0.316	3.6613899149361e-57	Endo-FLT1	Peak-23901-1
Peak-76556-1	1.11456567663679e-62	0.127068493428365	0.598	0.11	3.71834713645506e-57	Endo-FLT1	Peak-76556-1
Peak-31402-1	1.19270705123354e-62	0.139428998677203	0.703	0.171	3.97903770190228e-57	Endo-FLT1	Peak-31402-1
Peak-24271-2	1.4306610020869e-62	0.154513313002897	0.833	0.288	4.77288539550218e-57	Endo-FLT1	Peak-24271-2
Peak-30604-4	1.90232597917419e-62	0.130936239701186	0.675	0.155	6.34642579216219e-57	Endo-FLT1	Peak-30604-4
Peak-31252-2	1.9827449444281e-62	0.194392364853163	0.775	0.264	6.61471471890437e-57	Endo-FLT1	Peak-31252-2
Peak-27694-2	2.14043817949358e-62	0.2323564376339	0.833	0.33	7.14080142813572e-57	Endo-FLT1	Peak-27694-2
Peak-16030-4	2.36300083927585e-62	0.227596760597946	0.928	0.465	7.88330161994173e-57	Endo-FLT1	Peak-16030-4
Peak-16671-8	2.58690540863371e-62	0.197683407651504	0.928	0.452	8.63027860995927e-57	Endo-FLT1	Peak-16671-8
Peak-34364-1	2.8718381754009e-62	0.133778109342113	0.766	0.23	9.58085421048196e-57	Endo-FLT1	Peak-34364-1
Peak-38090-1	3.00063793191803e-62	0.140697273886837	0.727	0.199	1.0010548230189e-56	Endo-FLT1	Peak-38090-1
Peak-44844-1	4.09069439465427e-62	0.101379007822309	0.603	0.112	1.36471291977819e-56	Endo-FLT1	Peak-44844-1
Peak-26383-3	4.41194142516273e-62	0.186707773399533	0.809	0.299	1.47188542661424e-56	Endo-FLT1	Peak-26383-3
Peak-22825-4	4.96032718845043e-62	0.15450604567945	0.833	0.283	1.6548345946477e-56	Endo-FLT1	Peak-22825-4
