orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	tech	predicted.id	prediction.score.max
WDOU_14_9-7	WDOU	196317	20872	0.999999999999945	10853	atac	Fibro-ADAM28	0.55430127006651
WDOU_14_9-8	WDOU	204577	21947	1.00000000000009	11121	atac	Endo	0.926583345283163
WDOU_14_10-1	WDOU	207837	21434	1.0000000000003	10930	atac	Endo	0.918771356986923
WDOU_14_10-2	WDOU	184565	20478	1.00000000000002	10920	atac	Fibro-ADAM28	0.492992955336856
WDOU_14_10-3	WDOU	98538	12653	0.999999999999856	8094	atac	Fibro-IRF1	0.431066168795827
WDOU_14_10-4	WDOU	159052	18778	1.00000000000011	10270	atac	Fibro-ADAM28	0.330707075114511
WDOU_14_10-5	WDOU	198356	22329	1.00000000000014	10558	atac	Fibro-FBLN1	0.582867173498994
WDOU_14_10-6	WDOU	134279	16606	0.999999999999875	9930	atac	T	0.896730506218567
WDOU_14_10-7	WDOU	130104	17044	1.00000000000008	9645	atac	Fibro-IRF1	0.395820743634156
WDOU_14_10-8	WDOU	223310	22902	1.00000000000023	11399	atac	Fibro-ADAM28	0.498301613150985
WDOU_14_11-1	WDOU	276362	25818	0.999999999999991	11917	atac	Endo	0.925245422755964
WDOU_14_11-2	WDOU	201613	22210	0.999999999999728	11358	atac	Fibro-ADAM28	0.345588749767274
WDOU_14_11-3	WDOU	171436	21191	0.999999999999981	10641	atac	Fibro-FBLN1	0.419972088177955
WDOU_14_11-4	WDOU	185645	20773	1.00000000000003	10621	atac	Epi	0.540341422114324
WDOU_14_11-5	WDOU	128416	16346	0.999999999999914	9621	atac	Fibro-ADAM28	0.532189838401945
WDOU_14_11-6	WDOU	159184	19332	0.999999999999957	10591	atac	Fibro-ADAM28	0.457179546346439
WDOU_14_11-7	WDOU	209922	21846	0.999999999999959	11256	atac	Endo	0.925210908412696
WDOU_14_11-8	WDOU	177629	20398	0.99999999999976	10776	atac	Fibro-ADAM28	0.406814445240181
WDOU_14_12-1	WDOU	257669	24225	1.00000000000005	11668	atac	Fibro-ADAM28	0.612607187429789
WDOU_14_12-2	WDOU	223495	22902	0.999999999999946	11369	atac	DC/Macro	0.822272184183088
WDOU_14_12-3	WDOU	261425	26543	1.0000000000001	11452	atac	Fibro-FBLN1	0.390832915207666
WDOU_14_12-4	WDOU	209717	22347	0.999999999999924	11264	atac	Fibro-IRF1	0.50922668174521
WDOU_14_12-5	WDOU	92196	13842	0.999999999999975	8484	atac	Fibro-IRF1	0.417372555690676
WDOU_14_12-6	WDOU	93018	13590	1.00000000000017	8376	atac	Fibro-ADAM28	0.491968165046403
WDOU_14_12-7	WDOU	131394	17834	1.00000000000002	9767	atac	Fibro-FBLN1	0.331808082407771
WDOU_14_12-8	WDOU	152751	19469	0.999999999999925	10440	atac	Fibro-IRF1	0.249474609857648
WDOU_2_1-1	WDOU	217882	23850	1.00000000000001	11209	atac	SM-Visceral	0.362896076264333
WDOU_2_1-2	WDOU	152898	18568	0.999999999999781	10218	atac	Fibro-ADAM28	0.352104551253472
WDOU_2_1-3	WDOU	144488	17581	0.999999999999958	9927	atac	Glial	0.901787227735872
WDOU_2_1-4	WDOU	202240	21933	1.00000000000017	11412	atac	Epi	0.852467591536502
WDOU_2_1-5	WDOU	128261	16547	0.99999999999996	9582	atac	SM-Visceral	0.428144237665
WDOU_2_1-6	WDOU	193901	21750	1.00000000000007	10743	atac	Fibro-NRK	0.396479688490144
WDOU_2_1-7	WDOU	212867	22224	1.00000000000017	11126	atac	Fibro-IRF1	0.287307307948559
WDOU_2_1-8	WDOU	180875	19392	0.999999999999981	10830	atac	Fibro-ADAM28	0.463212301529336
WDOU_2_2-1	WDOU	210157	21628	0.999999999999964	11257	atac	Fibro-ADAM28	0.543795073399242
WDOU_2_2-2	WDOU	225863	22285	0.99999999999989	11223	atac	Fibro-VSTM2A	0.716929488081146
WDOU_2_2-3	WDOU	154039	18377	1.00000000000007	9969	atac	Fibro-ADAM28	0.478524149275899
WDOU_2_2-4	WDOU	138675	16597	1.00000000000003	10051	atac	SM-Visceral	0.248488407942035
WDOU_2_2-5	WDOU	165021	20026	0.999999999999838	10317	atac	Fibro-FBLN1	0.506918452048388
WDOU_2_2-6	WDOU	228961	24908	1.00000000000003	11615	atac	Fibro-FBLN1	0.439411344356285
WDOU_2_2-7	WDOU	208086	22780	1.00000000000002	11147	atac	Fibro-FBLN1	0.469436722159838
WDOU_2_2-8	WDOU	218448	23832	1.00000000000001	11276	atac	Fibro-FBLN1	0.585753426908099
WDOU_2_3-1	WDOU	194105	21479	0.999999999999891	11170	atac	Fibro-VSTM2A	0.570445033241101
WDOU_2_3-2	WDOU	181371	20570	0.99999999999974	11103	atac	Fibro-ADAM28	0.648580031659698
WDOU_2_3-3	WDOU	154948	18035	0.999999999999903	10271	atac	Fibro-ADAM28	0.327798482018797
WDOU_2_3-4	WDOU	173063	19157	1.00000000000011	10663	atac	Fibro-ADAM28	0.611784597723876
WDOU_2_3-5	WDOU	165394	19034	0.999999999999783	10544	atac	Fibro-IRF1	0.389365732786688
WDOU_2_3-6	WDOU	166329	19137	1.00000000000011	10558	atac	Fibro-VSTM2A	0.306033424048956
WDOU_2_3-7	WDOU	197160	19757	0.999999999999906	10916	atac	DC/Macro	0.778324960476701
WDOU_2_3-8	WDOU	174283	19543	0.99999999999999	10737	atac	Fibro-ADAM28	0.398165007369402
WDOU_2_4-1	WDOU	139371	17397	0.99999999999998	9742	atac	Fibro-FBLN1	0.581725684762125
WDOU_2_4-2	WDOU	223835	24358	1.00000000000022	11309	atac	Fibro-FBLN1	0.44428719216176
WDOU_2_4-3	WDOU	181423	20559	0.999999999999839	10867	atac	Endo	0.928870750190261
WDOU_2_4-4	WDOU	137080	16631	0.999999999999884	9900	atac	Fibro-KCNJ8	0.598148851348185
WDOU_2_4-5	WDOU	156149	18381	1.00000000000004	10223	atac	Fibro-ADAM28	0.501751133872772
WDOU_2_4-6	WDOU	204326	21976	1.0000000000002	11349	atac	Epi	0.653807186803951
WDOU_2_4-7	WDOU	181786	20034	1.00000000000013	10900	atac	Fibro-ADAM28	0.481178088335275
WDOU_2_4-8	WDOU	161413	18570	0.999999999999758	10531	atac	Fibro-KCNJ8	0.94458493393461
WDOU_2_5-1	WDOU	245642	22449	0.999999999999814	11368	atac	Fibro-ADAM28	0.546121213306588
WDOU_2_5-2	WDOU	177713	20386	0.999999999999921	10889	atac	Fibro-ADAM28	0.395340797865421
WDOU_2_5-3	WDOU	223419	23442	0.999999999999884	11400	atac	Fibro-KCNJ8	0.884570319891728
WDOU_2_5-4	WDOU	167788	19770	1.00000000000011	10694	atac	Fibro-Prol	0.37835777256822
WDOU_2_5-5	WDOU	180047	19563	1.0000000000001	10939	atac	Endo	0.943429731306606
WDOU_2_5-6	WDOU	245286	24129	1.00000000000019	11558	atac	Endo	0.909765848728204
WDOU_2_5-7	WDOU	138241	16839	0.99999999999991	9759	atac	Fibro-ADAM28	0.654320700765058
WDOU_2_5-8	WDOU	170696	19029	0.999999999999934	10613	atac	Fibro-ADAM28	0.557391027612085
WDOU_2_6-1	WDOU	150555	18250	1.00000000000013	10019	atac	Fibro-ADAM28	0.670856159310551
WDOU_2_6-2	WDOU	183156	21236	1.00000000000002	10846	atac	Fibro-FBLN1	0.694510656843219
WDOU_2_6-3	WDOU	187921	21830	0.999999999999747	10656	atac	Fibro-FBLN1	0.873260176164515
WDOU_2_6-4	WDOU	126855	16315	1.00000000000013	9482	atac	Fibro-ADAM28	0.395944577227439
WDOU_2_6-5	WDOU	193945	22074	1.00000000000028	10870	atac	Fibro-PRSS35	0.5973951475395
WDOU_2_6-6	WDOU	210967	23624	1.00000000000007	11433	atac	Fibro-FBLN1	0.650658685427078
WDOU_2_6-7	WDOU	175039	20340	1.00000000000014	10414	atac	Fibro-ADAM28	0.441219263009858
WDOU_2_6-8	WDOU	205066	21346	1.00000000000003	11230	atac	Fibro-ADAM28	0.415308024650679
WDOU_2_7-1	WDOU	321129	30180	1.00000000000004	12848	atac	Epi	0.833110036768889
WDOU_2_7-2	WDOU	210644	22162	0.999999999999972	11140	atac	Epi	0.63704040806914
WDOU_2_7-3	WDOU	195740	22191	1.0000000000002	10946	atac	Fibro-FBLN1	0.567223033841752
WDOU_2_7-4	WDOU	201947	22106	0.999999999999958	11171	atac	Fibro-KCNJ8	0.784780867132985
WDOU_2_7-5	WDOU	230354	22912	0.999999999999903	11660	atac	Fibro-VSTM2A	0.703498054571318
WDOU_2_7-6	WDOU	214173	22097	1.00000000000017	11429	atac	Fibro-ADAM28	0.591207326451622
WDOU_2_7-8	WDOU	223385	23611	1.00000000000023	11381	atac	Fibro-KCNJ8	0.489523865761984
WDOU_2_8-1	WDOU	235406	25304	1.00000000000008	11448	atac	Fibro-FBLN1	0.4290959946253
WDOU_2_8-2	WDOU	219016	23876	0.999999999999824	11145	atac	Fibro-FBLN1	0.582478774581347
WDOU_2_8-3	WDOU	171322	19229	0.999999999999907	10445	atac	Fibro-ADAM28	0.367868767131599
WDOU_2_8-4	WDOU	172707	18813	1.00000000000016	10606	atac	Fibro-ADAM28	0.437751597787865
WDOU_2_8-5	WDOU	175694	19559	0.999999999999961	10595	atac	Endo	0.865616753775876
WDOU_2_8-6	WDOU	167958	19766	1.00000000000016	10770	atac	Epi	0.701186717574754
WDOU_2_8-7	WDOU	207540	21908	1.00000000000013	10996	atac	Endo	0.926483806842929
WDOU_2_8-8	WDOU	223528	23825	0.999999999999821	11429	atac	Fibro-FBLN1	0.583086307963469
WDOU_2_9-2	WDOU	163106	19610	0.999999999999906	10327	atac	Fibro-KCNJ8	0.389634320473475
WDOU_2_9-3	WDOU	204326	21997	1.00000000000008	11254	atac	Fibro-NRK	0.446961606064811
WDOU_2_9-4	WDOU	119692	16060	1.00000000000005	9592	atac	Fibro-ADAM28	0.288198170843646
WDOU_2_9-5	WDOU	95581	13881	0.999999999999947	8816	atac	Fibro-ADAM28	0.388634605903128
WDOU_2_9-6	WDOU	519282	34760	1.00000000000023	13026	atac	Epi	0.694407256638775
WDOU_2_9-7	WDOU	127716	15224	1.00000000000006	9650	atac	T	0.999280257610899
WDOU_2_9-8	WDOU	199527	21880	0.999999999999903	10856	atac	Glial	0.849818800447296
WDOU_2_10-1	WDOU	224530	24475	0.999999999999911	11895	atac	Epi	0.730439247600171
WDOU_2_10-2	WDOU	173545	19540	0.999999999999813	10849	atac	Fibro-VSTM2A	0.291772410915142
WDOU_2_10-3	WDOU	156560	18231	0.999999999999745	10204	atac	Endo	0.818250055764038
WDOU_2_10-4	WDOU	189443	20477	1.00000000000013	10579	atac	Fibro-ADAM28	0.643999121941717
WDOU_2_10-5	WDOU	168706	19108	1.00000000000016	10475	atac	Epi	0.768598433889885
WDOU_2_10-6	WDOU	134106	17574	1.00000000000001	9877	atac	Fibro-ADAM28	0.333000766877968
WDOU_2_10-7	WDOU	215545	23370	0.999999999999735	11213	atac	Fibro-FBLN1	0.429395881853526
WDOU_2_10-8	WDOU	188910	22281	0.999999999999897	10789	atac	Fibro-FBLN1	0.505087105695631
WDOU_2_11-1	WDOU	260289	25581	1.00000000000024	11637	atac	Fibro-FBLN1	0.42109583833798
WDOU_2_11-2	WDOU	190486	20669	0.999999999999718	11070	atac	Fibro-KCNJ8	0.804595375636146
WDOU_2_11-3	WDOU	257572	26661	1.00000000000003	11417	atac	Fibro-FBLN1	0.657148365426829
WDOU_2_11-4	WDOU	192157	22454	0.999999999999778	10737	atac	Fibro-FBLN1	0.418354497827544
WDOU_2_11-5	WDOU	191711	20981	1.00000000000005	11031	atac	Fibro-VSTM2A	0.547374206003495
WDOU_2_11-6	WDOU	177233	19851	1.00000000000021	10660	atac	DC/Macro	0.767651358579393
WDOU_2_11-7	WDOU	220217	22222	0.999999999999912	11242	atac	Endo	0.921091783172294
WDOU_2_11-8	WDOU	183849	21178	1.00000000000019	11029	atac	Fibro-KCNJ8	0.909018688712342
WDOU_2_12-1	WDOU	154307	18725	0.99999999999997	10370	atac	Fibro-ADAM28	0.436233534375085
WDOU_2_12-2	WDOU	215125	21983	1.0000000000002	11280	atac	Fibro-IRF1	0.254906306126844
WDOU_2_12-3	WDOU	180629	20448	1.00000000000021	10672	atac	Fibro-ADAM28	0.382245234255757
WDOU_2_12-5	WDOU	171495	20088	0.999999999999818	10649	atac	Fibro-FBLN1	0.519243968556912
WDOU_2_12-6	WDOU	135222	18051	0.999999999999987	10043	atac	Fibro-ADAM28	0.416058103419759
WDOU_2_12-7	WDOU	182163	19688	0.999999999999888	10888	atac	Fibro-IRF1	0.365232385603041
WDOU_3_1-1	WDOU	284375	27416	0.99999999999982	12194	atac	Fibro-FBLN1	0.437683464482115
WDOU_3_1-2	WDOU	170572	19729	0.999999999999954	10694	atac	Fibro-ADAM28	0.29405675448859
WDOU_3_1-3	WDOU	191929	20996	1.00000000000001	10946	atac	Endo	0.797724863769524
WDOU_3_1-4	WDOU	213627	22973	1.00000000000011	11003	atac	Fibro-KCNJ8	0.302418547108919
WDOU_3_1-5	WDOU	127580	15686	0.99999999999998	9419	atac	Endo	0.390489776669889
WDOU_3_1-6	WDOU	181244	19974	1.00000000000015	10612	atac	Endo	0.603802107357212
WDOU_3_1-7	WDOU	165920	19404	0.999999999999981	10692	atac	Fibro-ADAM28	0.520728897551522
WDOU_3_1-8	WDOU	217425	22156	0.999999999999988	11394	atac	Fibro-ADAM28	0.465655840470844
WDOU_3_2-1	WDOU	200098	21270	1.00000000000016	11175	atac	Fibro-ADAM28	0.379798658847884
WDOU_3_2-2	WDOU	176133	19293	0.999999999999906	10668	atac	Fibro-ADAM28	0.561537823208978
WDOU_3_2-3	WDOU	226144	22788	0.99999999999994	11603	atac	T	0.904670887143309
WDOU_3_2-4	WDOU	194651	20275	1.00000000000011	10955	atac	Fibro-ADAM28	0.485264052277356
WDOU_3_2-5	WDOU	141913	16636	0.999999999999885	9763	atac	Fibro-IRF1	0.370891830303927
WDOU_3_2-6	WDOU	338526	27811	1.00000000000021	12383	atac	Fibro-VSTM2A	0.634356816959603
WDOU_3_2-7	WDOU	214129	22707	1.00000000000018	11127	atac	Endo	0.912819343468164
WDOU_3_2-8	WDOU	195216	20923	0.99999999999992	11042	atac	Fibro-ADAM28	0.465108989920134
WDOU_3_3-2	WDOU	180277	20441	1.00000000000002	11052	atac	Fibro-IRF1	0.313568433717248
WDOU_3_3-3	WDOU	202595	21340	0.99999999999994	11178	atac	Fibro-ADAM28	0.466134219510378
WDOU_3_3-4	WDOU	239256	23422	1.0000000000002	11486	atac	Fibro-KCNJ8	0.867499421003828
WDOU_3_3-5	WDOU	216243	21937	0.999999999999934	11446	atac	Fibro-ADAM28	0.304699380305068
WDOU_3_3-6	WDOU	240066	22767	1.00000000000006	11461	atac	Fibro-ADAM28	0.676004639187307
WDOU_3_3-7	WDOU	223415	24426	0.999999999999873	11560	atac	Fibro-FBLN1	0.87565618572805
WDOU_3_3-8	WDOU	235551	24177	1.00000000000022	11673	atac	Endo	0.823412173627062
WDOU_3_4-1	WDOU	145821	18821	0.999999999999968	10003	atac	Fibro-NRK	0.580419538933185
WDOU_3_4-2	WDOU	168660	19274	1.00000000000001	10452	atac	Fibro-ADAM28	0.38149015816262
WDOU_3_4-3	WDOU	211237	22064	0.999999999999936	11404	atac	Fibro-ADAM28	0.445463502685581
WDOU_3_4-4	WDOU	206703	22225	0.999999999999975	11408	atac	Fibro-ADAM28	0.273541779710087
WDOU_3_4-5	WDOU	192953	21023	0.999999999999993	11065	atac	Fibro-PRSS35	0.797514796163948
WDOU_3_4-6	WDOU	163087	19048	1.00000000000007	10253	atac	Fibro-ADAM28	0.43301491158575
WDOU_3_4-7	WDOU	257748	24655	1.0000000000003	11730	atac	Fibro-ADAM28	0.575488159497839
WDOU_3_4-8	WDOU	208886	21074	1.00000000000007	11332	atac	Fibro-VSTM2A	0.494144116002147
WDOU_3_5-1	WDOU	249082	24554	1.00000000000023	11594	atac	Fibro-ADAM28	0.385477070319349
WDOU_3_5-2	WDOU	223262	22601	1.00000000000012	11514	atac	Endo	0.958792730212173
WDOU_3_5-3	WDOU	200232	20178	1.00000000000017	10801	atac	Fibro-IRF1	0.483376141067485
WDOU_3_5-4	WDOU	84430	12981	0.999999999999998	8347	atac	Fibro-ADAM28	0.350668519296667
WDOU_3_5-5	WDOU	191363	20919	1.00000000000007	11053	atac	Endo	0.846066522926044
WDOU_3_5-6	WDOU	180701	19223	0.999999999999787	10471	atac	Endo	0.266294240177123
WDOU_3_5-7	WDOU	211691	23662	1.00000000000012	11016	atac	Fibro-FBLN1	0.726914428599392
WDOU_3_5-8	WDOU	203771	21762	1.00000000000014	11016	atac	Glial	0.881992542814311
WDOU_3_6-1	WDOU	210042	22458	1.00000000000004	11212	atac	Fibro-ADAM28	0.251814758485732
WDOU_3_6-2	WDOU	152349	18661	0.999999999999988	10214	atac	Fibro-ADAM28	0.551164527930904
WDOU_3_6-3	WDOU	193372	20959	1.00000000000003	10813	atac	SM-Visceral	0.32652440298442
WDOU_3_6-4	WDOU	205372	21378	1.00000000000012	11015	atac	Fibro-IRF1	0.349615083219887
WDOU_3_6-5	WDOU	194136	20826	0.999999999999785	11046	atac	Fibro-ADAM28	0.424838198859209
WDOU_3_6-6	WDOU	205058	21721	1.00000000000004	11272	atac	Fibro-ADAM28	0.663771782571247
WDOU_3_6-7	WDOU	260647	26201	1.00000000000001	11790	atac	DC/Macro	0.824803871627179
WDOU_3_6-8	WDOU	167532	19961	0.999999999999854	10670	atac	Fibro-ADAM28	0.285769911438392
WDOU_3_7-1	WDOU	244042	24262	0.999999999999899	11603	atac	Endo	0.931059337466045
WDOU_3_7-2	WDOU	319783	27253	1.0000000000002	12230	atac	T	0.745490413402407
WDOU_3_7-3	WDOU	181459	21558	1.0000000000002	10776	atac	Fibro-KCNJ8	0.68024810208733
WDOU_3_7-4	WDOU	166657	20078	1.00000000000015	10731	atac	Fibro-ADAM28	0.415417355005236
WDOU_3_7-5	WDOU	193383	22777	1.00000000000025	10905	atac	Fibro-FBLN1	0.647054820660397
WDOU_3_7-6	WDOU	222924	23700	1.00000000000014	11360	atac	Fibro-FBLN1	0.433438706373329
WDOU_3_7-7	WDOU	191727	20769	0.999999999999723	10922	atac	Fibro-ADAM28	0.27603201677447
WDOU_3_7-8	WDOU	182118	19928	0.999999999999894	11027	atac	T	0.957747143122882
WDOU_3_8-1	WDOU	223096	24565	0.999999999999903	11338	atac	Fibro-FBLN1	0.577594530211147
WDOU_3_8-2	WDOU	203114	23061	0.999999999999787	10894	atac	Fibro-FBLN1	0.494884089149746
WDOU_3_8-3	WDOU	223730	23206	0.999999999999979	11208	atac	Fibro-NRK	0.677237559345671
WDOU_3_8-4	WDOU	199923	20858	0.999999999999855	11000	atac	Fibro-ADAM28	0.626645000178379
WDOU_3_8-5	WDOU	217716	22532	1.00000000000017	11104	atac	DC/Macro	0.684534363025811
WDOU_3_8-6	WDOU	207056	21867	0.999999999999938	11359	atac	Fibro-ADAM28	0.503814331151482
WDOU_3_8-7	WDOU	206979	22851	1.00000000000015	11446	atac	Fibro-ADAM28	0.544349728640854
WDOU_3_8-8	WDOU	208405	21889	0.999999999999925	11162	atac	Fibro-ADAM28	0.655974773571043
WDOU_3_9-1	WDOU	110180	14987	0.999999999999979	8978	atac	Fibro-IRF1	0.397859906698626
WDOU_3_9-2	WDOU	241441	23851	0.999999999999965	11616	atac	Fibro-ADAM28	0.477510206390825
WDOU_3_9-3	WDOU	196222	21221	0.999999999999872	11177	atac	Fibro-ADAM28	0.327491477361938
WDOU_3_9-4	WDOU	122126	15806	0.999999999999745	9478	atac	DC/Macro	0.353461071360164
WDOU_3_9-5	WDOU	149075	17239	0.999999999999724	10121	atac	Fibro-ADAM28	0.422835363055948
WDOU_3_9-6	WDOU	227068	22704	0.999999999999823	11525	atac	Fibro-ADAM28	0.496189667442263
WDOU_3_9-7	WDOU	196942	22735	1.00000000000015	11113	atac	Fibro-FBLN1	0.373552735906301
WDOU_3_9-8	WDOU	235534	23586	0.999999999999973	11649	atac	Endo	0.872499285062878
WDOU_3_10-1	WDOU	167650	19967	0.999999999999948	10652	atac	Fibro-FBLN1	0.401928634297965
WDOU_3_10-2	WDOU	161618	18973	1.0000000000002	10686	atac	Fibro-ADAM28	0.34932207071422
WDOU_3_10-3	WDOU	155992	18333	1.00000000000008	10414	atac	Fibro-ADAM28	0.464096853420372
WDOU_3_10-4	WDOU	101884	14209	1.00000000000012	8744	atac	Fibro-ADAM28	0.361204562116265
WDOU_3_10-5	WDOU	102174	14434	1.00000000000022	8897	atac	Fibro-KCNJ8	0.207836097097268
WDOU_3_10-6	WDOU	263389	24125	1.00000000000003	11612	atac	Fibro-KCNJ8	0.897526966609992
WDOU_3_10-7	WDOU	209033	23818	1.00000000000024	10927	atac	Fibro-ADAM28	0.477795166656235
WDOU_3_10-8	WDOU	249216	25950	1.00000000000027	11659	atac	Fibro-NRK	0.494374381041327
WDOU_3_11-1	WDOU	223123	22426	0.999999999999951	11064	atac	CACNA1A-ELF3+	0.522033245278326
WDOU_3_11-2	WDOU	238638	24116	0.999999999999841	11687	atac	Fibro-KCNJ8	0.916759792710425
WDOU_3_11-3	WDOU	221367	22556	0.999999999999854	11313	atac	Endo	0.92008489095717
WDOU_3_11-4	WDOU	196741	21176	1.00000000000011	10846	atac	Endo	0.928077458386716
WDOU_3_11-5	WDOU	199463	20560	0.999999999999917	10827	atac	Fibro-ADAM28	0.530956566799717
WDOU_3_11-6	WDOU	242793	24312	1.00000000000003	11379	atac	Fibro-NRK	0.384783975863244
WDOU_3_11-7	WDOU	224269	23162	1.00000000000013	11394	atac	Fibro-FBLN1	0.398079728077375
WDOU_3_11-8	WDOU	205223	21301	1.00000000000004	11137	atac	Fibro-ADAM28	0.61244664029962
WDOU_3_12-1	WDOU	273666	25264	1.00000000000016	11927	atac	Endo	0.933391716020112
WDOU_3_12-2	WDOU	186255	20571	1.00000000000013	11098	atac	Fibro-ADAM28	0.328704175000768
WDOU_3_12-3	WDOU	234039	23613	1.00000000000016	11623	atac	Fibro-ADAM28	0.776528919479712
WDOU_3_12-4	WDOU	195738	20539	1.0000000000001	10790	atac	Fibro-ADAM28	0.565419325559893
WDOU_3_12-5	WDOU	202322	21450	1.00000000000034	11354	atac	Fibro-VSTM2A	0.41749661351337
WDOU_3_12-6	WDOU	235871	24168	0.999999999999852	11588	atac	Fibro-ADAM28	0.49696911181859
WDOU_3_12-7	WDOU	288735	26312	1.00000000000017	11675	atac	SM-Visceral	0.556025630745974
WDOU_3_12-8	WDOU	289827	27252	0.999999999999939	12270	atac	Fibro-ADAM28	0.420489022136746
WDOU_4_1-1	WDOU	214137	23921	0.999999999999903	11235	atac	Fibro-ADAM28	0.54128859920427
WDOU_4_1-2	WDOU	311344	30722	1.00000000000021	12303	atac	Fibro-FBLN1	0.741702180789034
WDOU_4_1-3	WDOU	251285	24035	0.999999999999743	11799	atac	Fibro-ADAM28	0.399358918365935
WDOU_4_1-4	WDOU	263993	26015	1.00000000000034	12141	atac	Fibro-ADAM28	0.454287862495901
WDOU_4_1-5	WDOU	238754	23996	1.00000000000005	11854	atac	Fibro-ADAM28	0.330493956359438
WDOU_4_1-6	WDOU	240387	24886	1.00000000000004	11609	atac	Fibro-FBLN1	0.621127485332435
WDOU_4_1-7	WDOU	234248	23866	1.00000000000012	11663	atac	Fibro-ADAM28	0.742160712626477
WDOU_4_1-8	WDOU	255260	24772	1.0000000000001	12001	atac	SM-Visceral	0.294506774264954
WDOU_4_2-1	WDOU	288366	29232	0.999999999999956	12081	atac	Fibro-FBLN1	0.778385795738269
WDOU_4_2-2	WDOU	259812	26910	0.999999999999906	11815	atac	Fibro-FBLN1	0.919456118570636
WDOU_4_2-3	WDOU	251192	24746	1.00000000000009	11723	atac	Fibro-ADAM28	0.604458765893415
WDOU_4_2-4	WDOU	244492	25410	0.999999999999718	11718	atac	Endo	0.880045865815538
WDOU_4_2-5	WDOU	254799	25010	0.999999999999894	11864	atac	Fibro-ADAM28	0.559398068233645
WDOU_4_2-6	WDOU	303410	26077	0.999999999999904	12218	atac	Fibro-VSTM2A	0.889064159850541
WDOU_4_2-7	WDOU	241259	24461	1.00000000000013	11865	atac	Fibro-ADAM28	0.583450292660035
WDOU_4_2-8	WDOU	318099	29997	0.99999999999994	12475	atac	Fibro-FBLN1	0.604560401131196
WDOU_4_3-1	WDOU	256474	24608	0.999999999999997	11622	atac	Fibro-ADAM28	0.437939969931149
WDOU_4_3-2	WDOU	210967	23109	1.00000000000009	11592	atac	SM-Visceral	0.562701989579909
WDOU_4_3-3	WDOU	248011	25429	1.00000000000001	11731	atac	SM-Visceral	0.503021557463955
WDOU_4_3-4	WDOU	243767	25424	1.00000000000007	11802	atac	Fibro-ADAM28	0.793802771774346
WDOU_4_3-5	WDOU	260212	25065	1.00000000000002	11920	atac	Fibro-IRF1	0.363423335985111
WDOU_4_3-6	WDOU	268577	26096	0.999999999999915	12054	atac	Endo	0.925367413548531
WDOU_4_3-7	WDOU	302599	29804	1.00000000000003	12579	atac	Epi	0.78292332708656
WDOU_4_3-8	WDOU	286335	27438	1.00000000000013	12304	atac	DC/Macro	0.772462004374733
WDOU_4_4-1	WDOU	153679	19165	1	10044	atac	Fibro-ADAM28	0.272563482871637
WDOU_4_4-2	WDOU	218511	23782	0.999999999999831	11547	atac	Fibro-ADAM28	0.546649648324705
WDOU_4_4-3	WDOU	221505	23038	0.999999999999941	11480	atac	Fibro-ADAM28	0.491343796765919
WDOU_4_4-4	WDOU	298839	27555	1.00000000000005	12337	atac	Endo	0.725703128599971
WDOU_4_4-5	WDOU	237466	24750	0.999999999999936	11698	atac	Fibro-ADAM28	0.266925572082916
WDOU_4_4-6	WDOU	237542	24217	1.00000000000009	11675	atac	Fibro-ADAM28	0.587296309995356
WDOU_4_4-7	WDOU	181218	22182	0.999999999999973	11004	atac	Fibro-ADAM28	0.568693597086959
WDOU_4_4-8	WDOU	267871	26057	1.00000000000013	12123	atac	SM-Visceral	0.39921900718452
WDOU_4_5-1	WDOU	228552	23917	1.00000000000001	11426	atac	Fibro-IRF1	0.371369201600683
WDOU_4_5-2	WDOU	172589	20662	0.999999999999982	10838	atac	Fibro-IRF1	0.323108144398305
WDOU_4_5-3	WDOU	176987	21297	0.999999999999892	11038	atac	Endo	0.748327116595594
WDOU_4_5-4	WDOU	226897	24521	0.999999999999791	11318	atac	Fibro-NRK	0.541035763824358
WDOU_4_5-5	WDOU	234958	23921	0.999999999999909	11808	atac	Fibro-ADAM28	0.605461933680762
WDOU_4_5-6	WDOU	262188	26419	0.999999999999937	11856	atac	SM-Visceral	0.385265344171078
WDOU_4_5-7	WDOU	147731	18772	0.999999999999837	10154	atac	Fibro-ADAM28	0.570017017380368
WDOU_4_5-8	WDOU	230388	24210	1.00000000000025	11623	atac	Fibro-ADAM28	0.405570532561483
WDOU_4_6-1	WDOU	205097	22729	0.999999999999932	11227	atac	Fibro-ADAM28	0.396027412367572
WDOU_4_6-2	WDOU	184694	21717	1.00000000000006	11090	atac	Fibro-IRF1	0.388822590108314
WDOU_4_6-3	WDOU	229220	23310	0.999999999999845	11521	atac	Fibro-ADAM28	0.333776617036088
WDOU_4_6-4	WDOU	322828	28769	1.00000000000016	12361	atac	Endo	0.844214673579838
WDOU_4_6-5	WDOU	207280	22628	0.999999999999897	11273	atac	Fibro-ADAM28	0.320697686164433
WDOU_4_6-6	WDOU	238043	25107	1.00000000000012	11890	atac	Epi	0.855774416402987
WDOU_4_6-7	WDOU	233110	24067	0.999999999999898	11532	atac	SM-Visceral	0.306157085045524
WDOU_4_6-8	WDOU	296086	27740	1.00000000000024	12286	atac	DC/Macro	0.774443878199285
