p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RP11-599J14.2	2.27324195000749e-07	0.109802000799988	0.731	0.202	0.00553443485148823	Immune	RP11-599J14.2
SIRPB2	2.30313512664783e-07	0.146151065179473	0.654	0.206	0.00560721277933682	Immune	SIRPB2
RP11-510J16.5	2.30362142968711e-07	0.18750050859432	0.692	0.274	0.00560839673271623	Immune	RP11-510J16.5
CCDC83	2.3671726614883e-07	0.0875072734983142	0.5	0.103	0.00576311856165942	Immune	CCDC83
BATF	2.48595620736589e-07	0.285978210703294	1	0.785	0.006052308982453	Immune	BATF
LINC02137	2.510392194469e-07	0.255147983372242	0.692	0.265	0.00611180083665422	Immune	LINC02137
RAB11A	2.54118871222187e-07	0.221393632941552	1	0.996	0.00618677803877536	Immune	RAB11A
GGT6	2.60434626481271e-07	0.215309048959021	0.885	0.372	0.00634054141631302	Immune	GGT6
AC009312.1	2.60696836067693e-07	0.0832146668441867	0.423	0.081	0.00634692517090405	Immune	AC009312.1
AC007422.1	2.64908946348584e-07	0.191521236470513	0.808	0.381	0.00644947320780262	Immune	AC007422.1
ELF5	2.66974636443185e-07	0.198406870733793	0.923	0.655	0.00649976449884579	Immune	ELF5
DNAJC17	2.70196022347606e-07	0.217173485098473	1	0.991	0.00657819236007482	Immune	DNAJC17
RNF128	2.73739227020625e-07	0.18216253884146	0.731	0.296	0.00666445522104413	Immune	RNF128
PAG1	2.91674946371164e-07	0.247866302090358	1	0.987	0.00710111824435236	Immune	PAG1
LINC01706	2.97446039388368e-07	0.0611699127696885	0.346	0.049	0.00724162127494921	Immune	LINC01706
STON2	2.97990889249203e-07	0.444547417630244	0.962	0.951	0.00725488618966111	Immune	STON2
AIM1	3.02880954558158e-07	0.424924030721029	1	0.906	0.00737393971967292	Immune	AIM1
PAK1	3.05346958866435e-07	0.21662627038635	1	0.987	0.00743397706056222	Immune	PAK1
RP4-550H1.5	3.05873095621307e-07	0.116635104560061	0.5	0.121	0.00744678638599635	Immune	RP4-550H1.5
CTD-2503O16.4	3.16241137949222e-07	0.421205266624981	0.846	0.637	0.00769920674451176	Immune	CTD-2503O16.4
RP11-184A2.3	3.21113647598806e-07	0.250689101853974	0.962	0.901	0.00781783286444052	Immune	RP11-184A2.3
PBX4	3.245487453956e-07	0.241211988309617	1	1	0.00790146375540128	Immune	PBX4
AKAP7	3.29481895045499e-07	0.239398069758817	1	0.883	0.00802156621677772	Immune	AKAP7
RP11-513G19.1	3.33272532846396e-07	0.14379762899236	0.731	0.265	0.00811385308467835	Immune	RP11-513G19.1
SERINC2	3.36329122667704e-07	0.282274450716511	0.962	0.942	0.00818826882046792	Immune	SERINC2
PRSS41	3.36810650552378e-07	0.0988402770632629	0.692	0.224	0.00819999209834821	Immune	PRSS41
RP5-1066H13.4	3.48716756551002e-07	0.221155279358163	0.885	0.529	0.0084898581549907	Immune	RP5-1066H13.4
C6orf141	3.52292989318869e-07	0.203793948934783	0.731	0.291	0.00857692511795717	Immune	C6orf141
CYP4B1	3.59562356574569e-07	0.223062508725351	0.885	0.574	0.00875390513316445	Immune	CYP4B1
MTCL1	3.83206574890307e-07	0.522882145587727	1	0.955	0.00932954727227941	Immune	MTCL1
AC091801.1	3.86030379933574e-07	0.204709380057959	0.923	0.547	0.00939829562986279	Immune	AC091801.1
BICD1P1	3.86805482273382e-07	0.0688571895380026	0.423	0.076	0.00941716627142776	Immune	BICD1P1
TMEM138	3.90057739241259e-07	0.122746827070078	0.654	0.233	0.00949634571956768	Immune	TMEM138
ZHX1	3.91783291621717e-07	0.157197913163359	0.769	0.296	0.00953835601782232	Immune	ZHX1
SDC1	3.9231917956101e-07	0.473319924339418	0.962	0.987	0.00955140274559235	Immune	SDC1
AP006748.1	3.98306345232925e-07	0.177861418907131	0.962	0.888	0.00969716628104079	Immune	AP006748.1
RP11-21I4.2	4.03078443440765e-07	0.069826864364223	0.385	0.067	0.00981334778400886	Immune	RP11-21I4.2
PGLYRP2	4.06560218991501e-07	0.128502734113779	0.615	0.193	0.00989811509156709	Immune	PGLYRP2
PLEKHH1	4.08859594282171e-07	0.192967572386619	0.846	0.52	0.00995409568239373	Immune	PLEKHH1
PDLIM1	4.12896440297663e-07	0.308613490867252	0.962	0.883	0.0100523767354869	Immune	PDLIM1
NMRK1	4.1329642250354e-07	0.200019802249599	1	0.955	0.0100621147022712	Immune	NMRK1
PLB1	4.13648609932317e-07	0.365708943300812	1	0.996	0.0100706890574122	Immune	PLB1
MCF2L2	4.13648609932317e-07	0.267089523851416	1	0.996	0.0100706890574122	Immune	MCF2L2
SRP68	4.22127919144704e-07	0.2308175581216	0.962	0.942	0.010277126319497	Immune	SRP68
TECPR1	4.46799421648744e-07	0.207740532116263	1	0.888	0.0108777787194603	Immune	TECPR1
ARL14	4.63657292304897e-07	0.163157257032822	0.654	0.188	0.011288200438455	Immune	ARL14
RNA5SP86	4.69969043173446e-07	0.0751300655683534	0.846	0.377	0.0114418663251007	Immune	RNA5SP86
RP11-281P23.1	4.70389119223967e-07	0.145117220647604	0.769	0.3	0.0114520934966267	Immune	RP11-281P23.1
WFDC5	4.87607157463359e-07	0.0507254129599895	0.308	0.04	0.0118712838556029	Immune	WFDC5
ARFGEF3	4.94309156746181e-07	0.416993206239844	0.885	0.812	0.0120344507301425	Immune	ARFGEF3
C6orf99	4.94797833517842e-07	0.207826079952531	1	0.946	0.0120463480548254	Immune	C6orf99
LGR6	5.10592644007798e-07	0.294346090670225	1	0.987	0.0124308885110138	Immune	LGR6
KRT78	5.11647869731011e-07	0.113888351611614	0.962	0.839	0.0124565790364712	Immune	KRT78
TRIT1	5.14270773152297e-07	0.353766769255958	0.962	0.91	0.0125204362431658	Immune	TRIT1
AC007381.3	5.30379594823782e-07	0.0726467911656725	0.462	0.09	0.0129126216155798	Immune	AC007381.3
TEN1	5.38043987184607e-07	0.236908689851252	0.846	0.596	0.0130992189119965	Immune	TEN1
KRT15	5.3907963424173e-07	0.312992514361581	0.962	0.874	0.0131244327752492	Immune	KRT15
RP11-15F12.1	5.41325666057821e-07	0.23853285874631	1	0.946	0.0131791146658437	Immune	RP11-15F12.1
RP11-711C17.2	5.45546079145793e-07	0.0600893369879944	0.385	0.063	0.0132818648428835	Immune	RP11-711C17.2
FAM83B	5.56151142968688e-07	0.319281831878619	0.846	0.498	0.0135400557267157	Immune	FAM83B
AQP7	5.68283061503737e-07	0.180908400777489	1	0.857	0.01383541941537	Immune	AQP7
C4orf26	5.78615079225902e-07	0.0633824433663267	0.308	0.04	0.0140869627188338	Immune	C4orf26
CCDC12	5.84135728488293e-07	0.220970249379643	1	1	0.014221368445776	Immune	CCDC12
C3orf52	5.94753828755598e-07	0.27045276142311	1	0.803	0.0144798767148838	Immune	C3orf52
TMCC1-AS1	5.95402998402337e-07	0.0599150923670154	0.385	0.063	0.0144956813991033	Immune	TMCC1-AS1
ABCC5	6.01146413094602e-07	0.284588822284754	1	0.951	0.0146355105732012	Immune	ABCC5
CTD-2201E18.3	6.01810891625687e-07	0.233823127427986	1	1	0.014651687967519	Immune	CTD-2201E18.3
EZR	6.10810059967619e-07	0.35709258040903	1	0.982	0.0148707817199717	Immune	EZR
ITCH	6.19740151169952e-07	0.222762689224735	1	0.964	0.0150881937203837	Immune	ITCH
ARSF	6.38273131432929e-07	0.113564111052527	0.615	0.184	0.0155393976578661	Immune	ARSF
TRABD	6.38337465651531e-07	0.21255279662769	1	0.96	0.0155409639387522	Immune	TRABD
LMTK2	6.65963679935404e-07	0.262298828838952	1	0.933	0.0162135517517073	Immune	LMTK2
CCSER1	6.70536886361698e-07	0.303077270634039	0.962	0.879	0.0163248910353619	Immune	CCSER1
IL1RN	6.77447655063607e-07	0.361856097255607	0.923	0.726	0.0164931406101786	Immune	IL1RN
CORO2A	6.84666669552058e-07	0.267796248375054	0.962	0.762	0.0166688947369144	Immune	CORO2A
ALDH1L1-AS2	6.88092689587366e-07	0.121474553075117	0.577	0.17	0.016752304620694	Immune	ALDH1L1-AS2
LINC01411	6.9137194346599e-07	0.401860538727937	0.923	0.87	0.016832141335623	Immune	LINC01411
LINC00184	6.95285009883999e-07	0.130818652063918	0.962	0.673	0.0169274088506358	Immune	LINC00184
CXADR	7.24482958232528e-07	0.362184693309211	0.923	0.874	0.0176382621011291	Immune	CXADR
RP1-111D6.3	7.26223883853893e-07	0.16825159203173	0.808	0.372	0.0176806466763069	Immune	RP1-111D6.3
RP11-544M22.13	7.27977728451221e-07	0.180832205948233	0.923	0.637	0.0177233457768734	Immune	RP11-544M22.13
GRAMD3	7.62181274427215e-07	0.271939828259471	1	0.951	0.018556065307205	Immune	GRAMD3
TMEM220-AS1	7.89133568249215e-07	0.326284099369958	0.962	0.879	0.0192122458525954	Immune	TMEM220-AS1
APOBEC3H	8.1491478664363e-07	0.0835048448964213	0.5	0.112	0.0198399153956258	Immune	APOBEC3H
MIR205HG	8.19411894716773e-07	0.287744339906606	0.808	0.57	0.0199494019887746	Immune	MIR205HG
RAC2	8.28361931665798e-07	0.342683576925331	0.962	0.601	0.0201672995883355	Immune	RAC2
RP11-65D17.1	8.40025081802107e-07	0.0526910318901298	0.308	0.04	0.0204512506415541	Immune	RP11-65D17.1
PLIN2	8.4482698294942e-07	0.263956610863313	0.962	0.883	0.0205681577268866	Immune	PLIN2
MPZL2	8.69386456980262e-07	0.229966861325348	0.808	0.52	0.0211660826816414	Immune	MPZL2
USP40	8.86491343205517e-07	0.270265629578612	0.923	0.825	0.0215825182416815	Immune	USP40
TMC7	8.96627340953304e-07	0.333930012120361	0.885	0.628	0.0218292892428491	Immune	TMC7
UNC93B2	9.12012159874198e-07	0.102136207773915	0.885	0.471	0.0222038480442972	Immune	UNC93B2
MRM3	9.26012711332544e-07	0.181692729339153	0.769	0.341	0.0225447054701021	Immune	MRM3
LY9	9.30554132020811e-07	0.108187598064417	0.538	0.135	0.0226552708981787	Immune	LY9
ST6GALNAC2	9.34702042194499e-07	0.226995222932716	1	0.722	0.0227562559192673	Immune	ST6GALNAC2
GCN1	9.43275174635462e-07	0.153813445076866	0.923	0.646	0.022964977401675	Immune	GCN1
AC004386.3	9.48736745507663e-07	0.0605976597958723	0.385	0.067	0.0230979448061296	Immune	AC004386.3
ZDHHC18	9.5180789518968e-07	0.238883851250163	1	0.883	0.0231727150162879	Immune	ZDHHC18
AREG	9.58808099068791e-07	0.13308494980316	0.769	0.296	0.0233431419799288	Immune	AREG
RP11-791M20.1	9.82783214698283e-07	0.102128061943927	0.462	0.108	0.0239268401450444	Immune	RP11-791M20.1
ARHGAP39	9.83222077480635e-07	0.19544152068271	0.885	0.511	0.0239375246983435	Immune	ARHGAP39
MOGAT2	1.00734782284015e-06	0.16362930140151	0.769	0.318	0.0245248900948664	Immune	MOGAT2
CLDN25	1.02139109570156e-06	0.082865010753676	0.615	0.152	0.0248667876159503	Immune	CLDN25
CWH43	1.04456951943613e-06	0.131650769295537	0.654	0.202	0.025431089520192	Immune	CWH43
RXRA	1.05389509305581e-06	0.293186837097196	1	1	0.0256581299355366	Immune	RXRA
PLA2G2E	1.06284862920114e-06	0.136227635433605	0.654	0.251	0.025876112726531	Immune	PLA2G2E
SPINT1	1.08038838639323e-06	0.169153636742219	0.962	0.861	0.0263031356551295	Immune	SPINT1
LPAR3	1.08839371673089e-06	0.337611869722884	0.808	0.462	0.0264980334275302	Immune	LPAR3
LINC02099	1.0945162671425e-06	0.22192201440062	0.962	0.641	0.0266470930398513	Immune	LINC02099
PRKCB	1.10542751028646e-06	0.251646757415832	1	0.767	0.0269127381654343	Immune	PRKCB
RP11-433J22.2	1.10652369905808e-06	0.102199929803534	0.692	0.197	0.026939425977268	Immune	RP11-433J22.2
KRT17	1.12210859534139e-06	0.309105844276888	0.885	0.803	0.0273188558621815	Immune	KRT17
TNFSF10	1.15155098577814e-06	0.163276548171798	0.962	0.543	0.0280356602997545	Immune	TNFSF10
CD55	1.20047707211314e-06	0.18581909442742	1	0.955	0.0292268147976666	Immune	CD55
TGFBR2	1.20142070521792e-06	0.255270563681751	1	0.996	0.0292497884892356	Immune	TGFBR2
TNPO3	1.23668641773681e-06	0.156935333099734	1	0.978	0.0301083675262203	Immune	TNPO3
EVL	1.2368039311441e-06	0.306836152545495	1	0.996	0.0301112285076341	Immune	EVL
IL1A	1.23734016253321e-06	0.0958410768862644	0.808	0.502	0.0301242835970336	Immune	IL1A
CAB39	1.2547502846488e-06	0.319847505902801	1	0.978	0.0305481504300597	Immune	CAB39
AC147651.1	1.25875549794552e-06	0.179627336992943	1	0.857	0.0306456613529817	Immune	AC147651.1
LINC00365	1.26496636640376e-06	0.154492300174443	0.731	0.323	0.0307968711564658	Immune	LINC00365
PERP	1.27077283022766e-06	0.312920528470093	0.885	0.637	0.0309382353247226	Immune	PERP
OXR1	1.27968252115277e-06	0.207325944019144	0.962	0.942	0.0311551506599853	Immune	OXR1
TMPRSS2	1.28584979036186e-06	0.39297403212889	0.923	0.928	0.0313052989961498	Immune	TMPRSS2
LINC01449	1.30492354411028e-06	0.0905486515872693	0.654	0.224	0.0317696686049089	Immune	LINC01449
PTPRE	1.31059537826034e-06	0.254489091304458	1	0.991	0.0319077550791262	Immune	PTPRE
RP1L1	1.34805680508217e-06	0.304951117409957	0.885	0.637	0.0328197909765305	Immune	RP1L1
BHLHE40-AS1	1.34907089286587e-06	0.202554089959421	1	1	0.0328444799577124	Immune	BHLHE40-AS1
STPG1	1.36868472846984e-06	0.408420715552637	1	0.987	0.0333219983993266	Immune	STPG1
CAPG	1.38855961415275e-06	0.225110192800501	1	0.982	0.0338058723661629	Immune	CAPG
BICD2	1.40881792570419e-06	0.319732711851923	1	0.996	0.0342990812191943	Immune	BICD2
RPL39P40	1.41171054933246e-06	0.103492384446025	0.731	0.368	0.034369505034048	Immune	RPL39P40
AGR2	1.42484282348116e-06	0.345292817487897	0.885	0.7	0.0346892233804723	Immune	AGR2
ALDH5A1	1.42666629246826e-06	0.0969232294686551	0.615	0.161	0.0347336175564322	Immune	ALDH5A1
AC007040.8	1.4272013243767e-06	0.167880110143958	0.654	0.26	0.0347466434432752	Immune	AC007040.8
SUSD1	1.42929308629043e-06	0.276723904149319	1	1	0.0347975694788268	Immune	SUSD1
RP11-525A16.4	1.44923811816311e-06	0.26191691425235	1	0.96	0.0352831512247991	Immune	RP11-525A16.4
MX2	1.45893931351025e-06	0.249989943901113	1	0.901	0.0355193365267205	Immune	MX2
SYT8	1.47222710170152e-06	0.242511403232384	1	0.852	0.0358428410180253	Immune	SYT8
DLGAP1	1.49244983448095e-06	0.253198584454849	1	1	0.0363351836702732	Immune	DLGAP1
SLC16A5	1.53116483802686e-06	0.245672765836974	1	0.928	0.0372777391466018	Immune	SLC16A5
AES	1.59054565445942e-06	0.210622904984802	1	0.901	0.0387234245034691	Immune	AES
RMST	1.63038134641897e-06	0.178181399647344	0.846	0.386	0.0396932642599163	Immune	RMST
RP11-254F7.1	1.66447654376023e-06	0.239626449997031	0.885	0.695	0.0405233459343866	Immune	RP11-254F7.1
FLG-AS1	1.67688383783736e-06	0.356624336164849	0.731	0.39	0.0408254139159884	Immune	FLG-AS1
RP4-777O23.3	1.72588354367894e-06	0.144556265659374	0.846	0.327	0.0420183607544074	Immune	RP4-777O23.3
MIR2117HG	1.73852013600464e-06	0.155816778090782	0.692	0.269	0.042326011231169	Immune	MIR2117HG
CASC20	1.76772650943673e-06	0.106229981072151	0.654	0.188	0.0430370695987466	Immune	CASC20
CDH1	1.78387160418805e-06	0.455233179627079	1	0.901	0.0434301380755622	Immune	CDH1
RP11-507K12.1	1.80028776579148e-06	0.286319730764612	0.962	0.857	0.0438298059459593	Immune	RP11-507K12.1
IPO9	1.81336933399527e-06	0.141004560781093	0.846	0.35	0.0441482898054487	Immune	IPO9
AC079610.1	1.81834290302269e-06	0.240823608141404	0.923	0.587	0.0442693763169905	Immune	AC079610.1
GS1-114I9.3	1.83099922315938e-06	0.124790460174741	0.885	0.511	0.0445775070870382	Immune	GS1-114I9.3
LINC01629	1.84755046754702e-06	0.218878358111393	1	0.942	0.0449804636828998	Immune	LINC01629
STN1	1.87725850987251e-06	0.289121370170078	1	1	0.0457037356813561	Immune	STN1
ASXL2	1.87725850987251e-06	0.150285994264963	1	0.996	0.0457037356813561	Immune	ASXL2
RP11-128L5.1	1.91373719535081e-06	0.245054055385097	1	0.897	0.0465918457580107	Immune	RP11-128L5.1
ADGRF2	1.95234149930732e-06	0.244990849733777	0.769	0.377	0.0475317061421361	Immune	ADGRF2
DDA1	1.99757147806251e-06	0.136893898327192	0.654	0.215	0.0486328752049099	Immune	DDA1
RP11-507J18.1	2.03441744241547e-06	0.0788385827643777	0.538	0.135	0.049529927053047	Immune	RP11-507J18.1
ESRP1	2.03504933829482e-06	0.167229238309018	0.731	0.314	0.0495453111901256	Immune	ESRP1
TRAJ10	2.26601205089595e-19	0.0783057825817787	0.333	0	5.51683293911128e-15	SM	TRAJ10
LINC00690	6.46783091625171e-10	0.0694907051923546	0.333	0.008	1.57465811487064e-05	SM	LINC00690
SOCS4	1.03471406605057e-09	0.10534288870013	0.5	0.025	2.51911486520672e-05	SM	SOCS4
RP11-544P1.3	3.69455716064919e-09	0.162863684403722	0.833	0.086	8.99476886331653e-05	SM	RP11-544P1.3
RP11-89N17.3	7.34170871497967e-08	0.0988652526761875	0.5	0.033	0.00178741240374895	SM	RP11-89N17.3
RP11-320A16.1	9.76623531672977e-07	0.192211315703762	1	0.28	0.0237768765021103	SM	RP11-320A16.1
ATP5G1P3	9.9598358766662e-07	0.0667627264709744	0.333	0.016	0.0242482164253315	SM	ATP5G1P3
LANCL1-AS1	1.76239918514759e-06	0.107673464477926	0.5	0.045	0.0429073705616033	SM	LANCL1-AS1
