p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-37482-1	8.67342135157046e-29	0.105274178676743	0.508	0.174	2.89357479078283e-23	Fibro-ITM2A	Peak-37482-1
Peak-5535-3	9.62030199966268e-29	0.187796327908337	0.907	0.611	3.20946743131547e-23	Fibro-ITM2A	Peak-5535-3
Peak-16633-1	1.11318009514804e-28	0.137248859022215	0.672	0.289	3.71372464262717e-23	Fibro-ITM2A	Peak-16633-1
Peak-14825-2	1.20979169664754e-28	0.130269561398354	0.699	0.315	4.03603447085372e-23	Fibro-ITM2A	Peak-14825-2
Peak-5505-1	1.41167406306068e-28	0.165558953785289	0.809	0.456	4.70954230873927e-23	Fibro-ITM2A	Peak-5505-1
Peak-71206-1	1.57058044500567e-28	0.0765717115449098	0.459	0.131	5.23967624580122e-23	Fibro-ITM2A	Peak-71206-1
Peak-6295-2	1.6055235148286e-28	0.21506961466905	0.88	0.585	5.35625121876027e-23	Fibro-ITM2A	Peak-6295-2
Peak-25042-1	1.81375663412155e-28	0.155468507204645	0.59	0.235	6.05094605735828e-23	Fibro-ITM2A	Peak-25042-1
Peak-16242-1	2.17921418744682e-28	0.141321757883917	0.661	0.296	7.27016361930884e-23	Fibro-ITM2A	Peak-16242-1
Peak-35746-1	2.41118124875755e-28	0.123332915113295	0.557	0.209	8.04403821123e-23	Fibro-ITM2A	Peak-35746-1
Peak-27703-1	3.5129541891436e-28	0.156023517904114	0.65	0.288	1.17197069885695e-22	Fibro-ITM2A	Peak-27703-1
Peak-6984-1	3.79606039060235e-28	0.1471463993888	0.836	0.461	1.26641889115041e-22	Fibro-ITM2A	Peak-6984-1
Peak-38923-1	4.12477207317847e-28	0.151392226080511	0.607	0.254	1.37608171042136e-22	Fibro-ITM2A	Peak-38923-1
Peak-95596-1	4.18018565073131e-28	0.118954607476068	0.53	0.183	1.39456845568308e-22	Fibro-ITM2A	Peak-95596-1
Peak-17273-1	4.67770872376959e-28	0.154527800166325	0.727	0.348	1.56054911817167e-22	Fibro-ITM2A	Peak-17273-1
Peak-46396-1	4.8414741379644e-28	0.0840484814336178	0.497	0.151	1.61518355306286e-22	Fibro-ITM2A	Peak-46396-1
Peak-15495-3	5.24819972972227e-28	0.142612066105613	0.716	0.347	1.75087290463156e-22	Fibro-ITM2A	Peak-15495-3
Peak-16911-1	5.33563663655636e-28	0.161576080441356	0.689	0.338	1.78004308086811e-22	Fibro-ITM2A	Peak-16911-1
Peak-21318-2	5.93126959189752e-28	0.127926377999408	0.71	0.302	1.9787545736313e-22	Fibro-ITM2A	Peak-21318-2
Peak-19943-1	5.96769064495254e-28	0.119594372434834	0.574	0.223	1.9909051468252e-22	Fibro-ITM2A	Peak-19943-1
Peak-43768-1	6.17008164899034e-28	0.136705505439896	0.612	0.24	2.05842561924626e-22	Fibro-ITM2A	Peak-43768-1
