human	WD_C-B3_71	1995566	1784305	1724723	89.41%	0.8941	86.43%	single	3.7667
human	WD_C-B3_72	1999908	1792820	1740985	89.65%	0.8965	87.05%	single	3.9667
human	WD_C-B3_73	154799	80106	79213	51.75%	0.5175	51.17%	single	1.0333
human	WD_C-B3_74	2181650	1935897	1877993	88.74%	0.8874	86.08%	single	4.0167
human	WD_C-B3_75	780849	569081	550826	72.88%	0.7288	70.54%	single	1.9167
human	WD_C-B3_76	1383617	1248103	1211252	90.21%	0.9021	87.54%	single	2.7333
human	WD_C-B3_77	2261955	2005103	1933365	88.64%	0.8864	85.47%	single	4.0833
human	WD_C-B3_78	430837	384792	372875	89.31%	0.8931	86.55%	single	1.6167
human	WD_C-B3_79	2437255	2178105	2101186	89.37%	0.8937	86.21%	single	4.2667
human	WD_C-B3_80	2020332	1833457	1764112	90.75%	0.9075	87.32%	single	3.5333
human	WD_C-B3_81	1319784	1164923	1128156	88.27%	0.8827	85.48%	single	2.5833
human	WD_C-B3_82	2381987	2099261	2016252	88.13%	0.8813	84.65%	single	4.4167
human	WD_C-B3_83	891764	729104	689529	81.76%	0.8176	77.32%	single	5.8167
human	WD_C-B3_84	2203842	2000386	1925456	90.77%	0.9077	87.37%	single	3.9333
human	WD_C-B3_85	2386098	2136619	2061037	89.54%	0.8954	86.38%	single	4.6500
human	WD_C-B3_86	1365476	1204873	1157369	88.24%	0.8824	84.76%	single	3.0500
human	WD_C-B3_87	2303285	2060939	2002019	89.48%	0.8948	86.92%	single	4.4833
human	WD_C-B3_88	2208709	1982250	1923304	89.75%	0.8975	87.08%	single	4.3333
human	WD_C-B3_89	1880702	1688599	1635188	89.79%	0.8979	86.95%	single	3.4000
human	WD_C-B3_90	3606585	3240810	3133972	89.86%	0.8986	86.90%	single	6.1000
human	WD_C-B3_91	912209	802015	773145	87.92%	0.8792	84.76%	single	2.1000
human	WD_C-B3_92	587445	500793	479976	85.25%	0.8525	81.71%	single	2.3667
human	WD_C-B3_93	2250650	2025780	1953681	90.01%	0.9001	86.81%	single	4.3000
human	WD_C-B3_94	975826	846767	817732	86.77%	0.8677	83.80%	single	2.4500
human	WD_C-B3_95	1749138	1534891	1484551	87.75%	0.8775	84.87%	single	3.3333
human	WD_C-B3_96	2501330	2252805	2177585	90.06%	0.9006	87.06%	single	4.3833
human	WD_C-B4_01	4477074	3988717	3849713	89.09%	0.8909	85.99%	single	7.9167
human	WD_C-B4_02	1613638	1448017	1403246	89.74%	0.8974	86.96%	single	4.5000
human	WD_C-B4_03	1504001	1339582	1295993	89.07%	0.8907	86.17%	single	3.0333
human	WD_C-B4_04	4519105	4020133	3801131	88.96%	0.8896	84.11%	single	7.3000
human	WD_C-B4_05	2503695	2264236	2180904	90.44%	0.9044	87.11%	single	4.4833
human	WD_C-B4_06	1012920	924497	892108	91.27%	0.9127	88.07%	single	2.3000
human	WD_C-B4_07	1984703	1790067	1728483	90.19%	0.9019	87.09%	single	3.6500
human	WD_C-B4_08	532674	466946	450729	87.66%	0.8766	84.62%	single	1.6167
human	WD_C-B4_09	1942843	1747983	1693277	89.97%	0.8997	87.15%	single	3.6333
human	WD_C-B4_10	2603396	2336945	2266402	89.77%	0.8977	87.06%	single	4.7333
human	WD_C-B4_11	2044645	1835066	1766363	89.75%	0.8975	86.39%	single	7.5667
human	WD_C-B4_12	3096941	2804898	2718651	90.57%	0.9057	87.79%	single	9.0000
human	WD_C-B4_13	1842780	1647537	1580551	89.40%	0.8940	85.77%	single	4.1167
human	WD_C-B4_14	1990924	1789300	1732210	89.87%	0.8987	87.01%	single	4.5667
human	WD_C-B4_15	2334631	1384590	1328847	59.31%	0.5931	56.92%	single	3.2500
human	WD_C-B4_16	2769947	2507587	2424727	90.53%	0.9053	87.54%	single	4.7667
human	WD_C-B4_17	2996088	2693314	2621146	89.89%	0.8989	87.49%	single	4.9500
