p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-25465	1.04652354790731e-70	0.285243796195284	0.79	0.188	5.26694371190791e-66	SM-Vascular	Peak-25465
Peak-24249	2.66605945907877e-70	0.267788671012874	0.746	0.162	1.34177440456516e-65	SM-Vascular	Peak-24249
Peak-16004	8.17011079282445e-70	0.554742966765785	0.957	0.429	4.11185335981269e-65	SM-Vascular	Peak-16004
Peak-9625	1.26509304444524e-69	0.801043260202604	0.986	0.681	6.366960274084e-65	SM-Vascular	Peak-9625
Peak-25596	4.05441664331952e-69	0.262707156588445	0.761	0.179	2.04050680824985e-64	SM-Vascular	Peak-25596
Peak-32102	2.25817940000005e-68	0.268358700739368	0.725	0.17	1.13649652843202e-63	SM-Vascular	Peak-32102
Peak-18381	2.85657391945312e-68	0.354849257886735	0.819	0.224	1.43765652218237e-63	SM-Vascular	Peak-18381
Peak-32686	2.57796129177316e-66	0.29637054435794	0.79	0.214	1.2974363589236e-61	SM-Vascular	Peak-32686
Peak-37088	2.49297606721637e-65	0.390061021173212	0.884	0.278	1.25466499510866e-60	SM-Vascular	Peak-37088
Peak-29551	4.93879436390947e-63	0.339208246674353	0.819	0.251	2.48559642746836e-58	SM-Vascular	Peak-29551
Peak-21909	1.10825130068416e-62	0.250922138803002	0.775	0.201	5.57760714608324e-58	SM-Vascular	Peak-21909
Peak-28388	2.44541703190953e-61	0.391089218268111	0.862	0.294	1.23072948381943e-56	SM-Vascular	Peak-28388
Peak-21046	3.11679529726593e-61	0.339014760528836	0.754	0.201	1.568620737208e-56	SM-Vascular	Peak-21046
Peak-20620	6.55256731401183e-60	0.28685871487936	0.761	0.216	3.29777607779587e-55	SM-Vascular	Peak-20620
Peak-28443	7.56398856729828e-60	0.265573986600949	0.819	0.25	3.80680416614988e-55	SM-Vascular	Peak-28443
Peak-21369	4.2985926645181e-59	0.269846338406482	0.775	0.222	2.16339571619867e-54	SM-Vascular	Peak-21369
Peak-32411	2.46585148481571e-58	0.36108647768462	0.848	0.3	1.24101373527805e-53	SM-Vascular	Peak-32411
Peak-27584	3.61328668268976e-58	0.402997264251791	0.841	0.321	1.8184949216641e-53	SM-Vascular	Peak-27584
Peak-23433	5.23238024911141e-58	0.325267752728056	0.855	0.299	2.63335233177279e-53	SM-Vascular	Peak-23433
Peak-35327	1.05774738396145e-57	0.266730560471296	0.703	0.178	5.32343103400118e-53	SM-Vascular	Peak-35327
Peak-12803	1.12701440979607e-57	0.281242406751301	0.848	0.278	5.67203812162167e-53	SM-Vascular	Peak-12803
Peak-38114	1.37670128309296e-57	0.419738105458128	0.783	0.254	6.92866221755023e-53	SM-Vascular	Peak-38114
Peak-11474	2.4627166404101e-57	0.330599336609076	0.957	0.429	1.23943603078559e-52	SM-Vascular	Peak-11474
Peak-19242	1.01445663235981e-56	0.252291426167225	0.775	0.23	5.10555733934044e-52	SM-Vascular	Peak-19242
Peak-13192	1.55422764472126e-55	0.396089795316913	0.906	0.407	7.82211689035316e-51	SM-Vascular	Peak-13192
Peak-11422	2.36602119745215e-55	0.387367343219377	0.92	0.429	1.19077114825372e-50	SM-Vascular	Peak-11422
Peak-16646	2.86163181925306e-55	0.368907172588978	0.884	0.381	1.44020206199368e-50	SM-Vascular	Peak-16646
Peak-26024	9.54307827278795e-55	0.279036045597857	0.79	0.238	4.80284043312872e-50	SM-Vascular	Peak-26024
Peak-17310	3.64485009302559e-54	0.485536183724913	0.942	0.556	1.83438015481792e-49	SM-Vascular	Peak-17310
Peak-13280	3.72172714449908e-54	0.308011868480744	0.913	0.367	1.8730708372835e-49	SM-Vascular	Peak-13280
Peak-25418	8.4025209970751e-54	0.290111447304382	0.812	0.276	4.22882076740796e-49	SM-Vascular	Peak-25418
Peak-11576	2.46745996112535e-53	0.456867803385454	0.993	0.625	1.24182324923517e-48	SM-Vascular	Peak-11576
Peak-15189	3.02310290062014e-53	0.505058324010322	0.935	0.501	1.52146722782411e-48	SM-Vascular	Peak-15189
Peak-18356	4.93382310092384e-53	0.352533888329215	0.848	0.33	2.48309449023295e-48	SM-Vascular	Peak-18356
Peak-14564	8.24161716701993e-53	0.30757805359702	0.848	0.342	4.14784108781779e-48	SM-Vascular	Peak-14564
Peak-30443	9.95232745078689e-53	0.260458291683942	0.775	0.251	5.00880735943202e-48	SM-Vascular	Peak-30443
Peak-20382	1.47064760266138e-51	0.300039814501377	0.819	0.287	7.40147525467419e-47	SM-Vascular	Peak-20382
Peak-18194	1.84268786279559e-51	0.307844317673598	0.79	0.285	9.27387947587765e-47	SM-Vascular	Peak-18194
Peak-25759	4.19403568097256e-51	0.324713735573647	0.746	0.244	2.11077427751987e-46	SM-Vascular	Peak-25759
Peak-13056	1.03012100015031e-50	0.470625886725033	0.978	0.744	5.18439296955646e-46	SM-Vascular	Peak-13056
Peak-12058	1.35953262269128e-50	0.41188389723259	0.942	0.523	6.84225578348065e-46	SM-Vascular	Peak-12058
Peak-26049	2.88662383657226e-50	0.277033562095682	0.848	0.318	1.45278004447009e-45	SM-Vascular	Peak-26049
Peak-17236	1.00554146972762e-49	0.265042469996538	0.79	0.263	5.06068910884518e-45	SM-Vascular	Peak-17236
Peak-24941	1.74448496345905e-49	0.362607352015821	0.826	0.34	8.77964392409671e-45	SM-Vascular	Peak-24941
Peak-20566	8.36411314694697e-49	0.44145685592244	0.899	0.418	4.20949086459547e-44	SM-Vascular	Peak-20566
Peak-65043	1.35035952974975e-48	0.302300523612008	0.609	0.154	6.79608944132456e-44	SM-Vascular	Peak-65043
Peak-38813	2.71343609974998e-48	0.253725047868582	0.761	0.24	1.36561812028217e-43	SM-Vascular	Peak-38813
