p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-49824-1	1.22699419291613e-19	0.168054629344165	0.571	0.054	4.09342440675523e-14	Endo	Peak-49824-1
Peak-37844-1	1.3272001654679e-19	0.236675931145991	0.679	0.095	4.42772556002409e-14	Endo	Peak-37844-1
Peak-55177-1	1.32931669277706e-19	0.0850224314162695	0.393	0.016	4.43478659144128e-14	Endo	Peak-55177-1
Peak-58452-1	1.39597895012426e-19	0.149397553152407	0.5	0.038	4.65718121466753e-14	Endo	Peak-58452-1
Peak-89623-1	1.4684607841082e-19	0.108854043222696	0.393	0.016	4.89899076029473e-14	Endo	Peak-89623-1
Peak-70695-1	1.52777906161687e-19	0.114107700019032	0.429	0.022	5.09688483862251e-14	Endo	Peak-70695-1
Peak-76016-1	1.90763582852526e-19	0.0983668202456219	0.464	0.028	6.36414019297627e-14	Endo	Peak-76016-1
Peak-37055-2	1.92606712660023e-19	0.105817082558489	0.536	0.044	6.4256295837361e-14	Endo	Peak-37055-2
Peak-34868-1	1.94985578330608e-19	0.16916676480971	0.607	0.063	6.50499187291875e-14	Endo	Peak-34868-1
Peak-35271-1	2.01682074720706e-19	0.130758581813669	0.571	0.054	6.72839636758735e-14	Endo	Peak-35271-1
Peak-49172-1	2.30548651136198e-19	0.104275737410355	0.429	0.022	7.69142577001515e-14	Endo	Peak-49172-1
Peak-47239-1	2.42688451781219e-19	0.152755724536244	0.5	0.038	8.09642651525395e-14	Endo	Peak-47239-1
Peak-24394-21	2.51027187543898e-19	0.193776305609489	0.679	0.092	8.37461841452701e-14	Endo	Peak-24394-21
Peak-161446-1	2.67629944699009e-19	0.0625159757293472	0.286	0.003	8.92850963708151e-14	Endo	Peak-161446-1
Peak-72019-1	3.08674269076626e-19	0.0613216232017291	0.393	0.016	1.0297805760373e-13	Endo	Peak-72019-1
Peak-48653-1	3.10541840283009e-19	0.185215959615991	0.571	0.057	1.03601105504176e-13	Endo	Peak-48653-1
Peak-45411-1	3.17828589850474e-19	0.0854470074282756	0.464	0.028	1.06032067174376e-13	Endo	Peak-45411-1
Peak-87861-1	3.17985474920344e-19	0.0595034766086994	0.25	0	1.06084406230076e-13	Endo	Peak-87861-1
Peak-38193-3	3.19669777646526e-19	0.180747951809004	0.679	0.089	1.06646313199768e-13	Endo	Peak-38193-3
Peak-24271-3	4.95058191442929e-19	0.260606988171065	0.75	0.12	1.65158343480041e-13	Endo	Peak-24271-3
Peak-15077-10	5.37943265024322e-19	0.315503996044749	0.857	0.177	1.79465404417824e-13	Endo	Peak-15077-10
Peak-36413-2	6.35839868734995e-19	0.142044173628263	0.643	0.076	2.12125081968157e-13	Endo	Peak-36413-2
Peak-26703-1	7.11895145876235e-19	0.129342937850471	0.571	0.057	2.37498187196354e-13	Endo	Peak-26703-1
Peak-12242-1	7.64600277653535e-19	0.20330427371437	0.75	0.12	2.55081357029106e-13	Endo	Peak-12242-1
Peak-22458-2	8.23822173793405e-19	0.258290729913684	0.571	0.06	2.74838610687913e-13	Endo	Peak-22458-2
Peak-32172-2	1.08095111224243e-18	0.216235213172703	0.643	0.085	3.60620424359646e-13	Endo	Peak-32172-2
Peak-32138-1	1.10045350624147e-18	0.139209504936679	0.536	0.047	3.67126696031243e-13	Endo	Peak-32138-1
