human	PR10XT3cell74	2713194	2426948	2331963	89.45%	0.8945	85.95%	single	3.0166
human	PR10XT3cell75	1249178	1130232	1079714	90.48%	0.9048	86.43%	single	1.2500
human	PR10XT3cell76	486827	403943	364296	82.97%	0.8297	74.83%	single	0.5500
human	PR10XT3cell77	665329	594479	562740	89.35%	0.8935	84.58%	single	1.4166
human	PR10XT3cell78	1351645	1227788	1161597	90.84%	0.9084	85.94%	single	1.3166
human	PR10XT3cell79	2475286	2266742	2127354	91.57%	0.9157	85.94%	single	2.6500
human	PR10XT3cell80	188591	133907	128997	71.00%	0.7100	68.40%	single	0.2666
human	PR10XT3cell81	1614641	1408775	1350011	87.25%	0.8725	83.61%	single	1.5833
human	PR10XT3cell82	1510947	1324447	1250972	87.66%	0.8766	82.79%	single	4.4000
human	PR10XT3cell83	1447248	1319104	1264904	91.15%	0.9115	87.40%	single	2.0333
human	PR10XT3cell84	351829	275156	248483	78.21%	0.7821	70.63%	single	0.4500
human	PR10XT3cell85	1871335	1693484	1615073	90.50%	0.9050	86.31%	single	1.7500
human	PR10XT3cell86	262966	229007	219080	87.09%	0.8709	83.31%	single	0.3166
human	PR10XT3cell87	634965	563380	519225	88.73%	0.8873	81.77%	single	1.2333
human	PR10XT3cell88	953641	848187	745736	88.94%	0.8894	78.20%	single	1.1166
human	PR10XT3cell89	1073851	917741	867318	85.46%	0.8546	80.77%	single	1.0666
human	PR10XT3cell90	669995	563346	537694	84.08%	0.8408	80.25%	single	0.7000
human	PR10XT3cell91	610988	544838	516027	89.17%	0.8917	84.46%	single	0.6833
human	PR10XT3cell92	109460	79355	73269	72.50%	0.7250	66.94%	single	0.1666
human	PR10XT3cell93	480727	423591	402678	88.11%	0.8811	83.76%	single	0.5333
human	PR10XT3cell94	932476	826587	787693	88.64%	0.8864	84.47%	single	1.0000
human	PR10XT3cell95	644867	565176	528807	87.64%	0.8764	82.00%	single	0.6833
human	PR10XT3cell96	476520	399743	380505	83.89%	0.8389	79.85%	single	0.5333
human	PR10XT4cell1	2275769	2008064	1904973	88.24%	0.8824	83.71%	single	2.2166
human	PR10XT4cell2	1908187	1646403	1568769	86.28%	0.8628	82.21%	single	2.0333
human	PR10XT4cell3	835963	745517	700656	89.18%	0.8918	83.81%	single	1.5666
human	PR10XT4cell4	908670	756282	717237	83.23%	0.8323	78.93%	single	7.6166
human	PR10XT4cell5	3445984	3096659	2955524	89.86%	0.8986	85.77%	single	3.2333
human	PR10XT4cell6	2352899	2118103	2026304	90.02%	0.9002	86.12%	single	2.2666
human	PR10XT4cell7	2372751	2158320	2087600	90.96%	0.9096	87.98%	single	2.4333
human	PR10XT4cell8	533787	448246	425899	83.97%	0.8397	79.79%	single	0.9166
human	PR10XT4cell9	2014486	1778258	1680127	88.27%	0.8827	83.40%	single	2.1000
human	PR10XT4cell10	1843050	1613706	1534002	87.56%	0.8756	83.23%	single	1.8000
human	PR10XT4cell11	989781	889961	844580	89.91%	0.8991	85.33%	single	4.6666
human	PR10XT4cell12	733010	601993	575998	82.13%	0.8213	78.58%	single	0.9333
human	PR10XT4cell13	1575149	1416367	1346506	89.92%	0.8992	85.48%	single	1.5666
human	PR10XT4cell14	2157642	1945303	1830805	90.16%	0.9016	84.85%	single	2.5333
human	PR10XT4cell15	2264747	2029424	1943763	89.61%	0.8961	85.83%	single	2.4500
human	PR10XT4cell16	1213506	1059808	999009	87.33%	0.8733	82.32%	single	1.2000
